t_date,base_beta,base_Xty,base_train_rows,base_train_rows_used,base_fill_ratio,base_n_test,base_ic_model,base_ic_base,clean_beta,clean_Xty,clean_train_rows,clean_train_rows_used,clean_fill_ratio,clean_n_test,clean_ic_model,clean_ic_base,rank_beta,rank_Xty,rank_train_rows,rank_train_rows_used,rank_fill_ratio,rank_n_test,rank_ic_model,rank_ic_base,ref_n_test,ref_ic_model,ref_ic_base,ref_alpha,sign_flip,ic_opposite,ref_opposite
2017-10-31,-0.0004554987428035118,-28.578140459885518,63955,63955,0.019904620436244233,1673,-0.063850499757043,0.063850499757043,-0.0003649370973200943,-22.874622562057894,62682,62682,0.019904620436244233,1673,-0.063850499757043,0.063850499757043,0.003751477799370397,239.92201493241225,63955,63955,0.019904620436244233,1673,0.063850499757043,0.063850499757043,1673,-0.063850499757043,0.063850499757043,0.001,True,True,True
2017-11-30,-0.00033007246924148567,-21.184756797773005,65431,65431,0.02000580764469441,1713,-0.14944142788819417,0.14944142788819417,-0.00023955150825627033,-15.360282500451888,64122,64122,0.02000580764469441,1713,-0.14944142788819417,0.14944142788819417,0.00414228153983572,271.02948529373276,65431,65431,0.02000580764469441,1713,0.14944142788819417,0.14944142788819417,1713,-0.1494414278881941,0.1494414278881941,0.001,True,True,True
2017-12-29,-0.00019905275906745618,-13.068558975113405,66939,66939,0.020122798368664006,1767,0.11020163507798776,-0.11020163507798776,-0.00010941152099726002,-7.176411183142761,65592,65592,0.020122798368664006,1767,0.11020163507798776,-0.11020163507798776,0.004561043505508558,305.3071347327754,66939,66939,0.020122798368664006,1767,-0.11020163507798776,-0.11020163507798776,1767,0.1102016350779877,-0.1102016350779877,0.001,True,True,True
2018-01-31,-1.4446026898780597e-05,-0.970268761265018,68496,68496,0.020351553375379583,1829,0.34542926826120673,-0.34542926826120673,7.403117025037728e-05,4.96756562900174,67102,67102,0.020351553375379583,1829,-0.34542926826120673,-0.34542926826120673,0.005101143183778556,349.4028074740554,68496,68496,0.020351553375379583,1829,-0.34542926826120673,-0.34542926826120673,1829,0.3454292682612067,-0.3454292682612067,0.001,True,True,True
2018-02-28,0.00018950327731502467,13.02216331585106,70087,70087,0.020460285074264842,1864,-0.16688288668275733,-0.16688288668275733,0.00027688258651287906,19.008543606164665,68653,68653,0.020460285074264842,1864,-0.16688288668275733,-0.16688288668275733,0.005713908507694852,400.46499738421005,70087,70087,0.020460285074264842,1864,-0.16688288668275733,-0.16688288668275733,1864,-0.1668828866827573,-0.1668828866827573,0.001,False,False,False
2018-03-30,0.000361688714317227,25.4325075399056,71720,71720,0.020482431678750697,1907,0.003924433121515349,0.003924433121515349,0.00044801919823609716,31.47334912410507,70251,70251,0.020482431678750697,1907,0.003924433121515349,0.003924433121515349,0.006248315857691672,448.12297124610484,71720,71720,0.020482431678750697,1907,0.003924433121515349,0.003924433121515349,1907,0.0039244331215153,0.0039244331215153,0.001,False,False,False
2018-04-27,0.00046980793302001925,33.80345878061773,73395,73395,0.020559983650112405,1938,0.08614791248082725,0.08614791248082725,0.0005556025568738432,39.93949035647883,71886,71886,0.020559983650112405,1938,0.08614791248082725,0.08614791248082725,0.0064777663332673,475.4291887415867,73395,73395,0.020559983650112405,1938,0.08614791248082725,0.08614791248082725,1938,0.0861479124808272,0.0861479124808272,0.001,False,False,False
2018-05-31,0.0005097041701541614,37.526819222574915,75097,75097,0.02048017896853403,1973,-0.19188867775725577,-0.19188867775725577,0.0005952766053373928,43.78735713068458,73559,73559,0.02048017896853403,1973,-0.19188867775725577,-0.19188867775725577,0.006430658667896403,482.9167497550071,75097,75097,0.02048017896853403,1973,-0.19188867775725577,-0.19188867775725577,1973,-0.1918886777572557,-0.1918886777572557,0.001,False,False,False
2018-06-29,0.0006033892318532106,45.45847962249441,76856,76856,0.02060997189549287,2017,0.047635933853855804,0.047635933853855804,0.0006880133212860451,51.78745139453524,75272,75272,0.02060997189549287,2017,0.047635933853855804,0.047635933853855804,0.0065205812182107525,501.1392760461688,76856,76856,0.02060997189549287,2017,0.047635933853855804,0.047635933853855804,2017,0.0476359338538558,0.0476359338538558,0.001,False,False,False
2018-07-31,0.0005581338793117308,43.035609698572316,78672,78672,0.020757067317470002,2047,0.26748142666759306,0.26748142666759306,0.0006469941585105184,49.84313663032758,77039,77039,0.020757067317470002,2047,0.26748142666759306,0.26748142666759306,0.0062191704016323944,489.2683608859927,78672,78672,0.020757067317470002,2047,0.26748142666759306,0.26748142666759306,2047,0.267481426667593,0.267481426667593,0.001,False,False,False
2018-08-31,0.00028172297934723047,22.238104476135163,80549,80549,0.02086928453487939,2081,-0.22449243085751944,-0.22449243085751944,0.00037458534985870253,29.54242316189166,78868,78868,0.02086928453487939,2081,-0.22449243085751944,-0.22449243085751944,0.005379492415949232,433.30736049937116,80549,80549,0.02086928453487939,2081,-0.22449243085751944,-0.22449243085751944,2081,-0.2244924308575194,-0.2244924308575194,0.001,False,False,False
2018-09-28,0.00017731398562139297,14.327060075500114,82459,82459,0.020943741738318436,2105,-0.3860568182610576,-0.3860568182610576,0.00027188210250414784,21.949314289144432,80732,80732,0.020943741738318436,2105,-0.3860568182610576,-0.3860568182610576,0.004942286237291055,407.53104349683196,82459,82459,0.020943741738318436,2105,-0.3860568182610576,-0.3860568182610576,2105,-0.3860568182610576,-0.3860568182610576,0.001,False,False,False
2018-10-31,0.00018376537787257664,15.198885249771934,84411,84411,0.020992524670955207,2126,-0.5308980471187652,-0.5308980471187652,0.00027782562388433026,22.95895418437884,82639,82639,0.020992524670955207,2126,-0.5308980471187652,-0.5308980471187652,0.004807850257750204,405.83064506454514,84411,84411,0.020992524670955207,2126,-0.5308980471187652,-0.5308980471187652,2126,-0.5308980471187652,-0.5308980471187652,0.001,False,False,False
2018-11-30,0.00022464430443286975,19.015428086349615,86395,86395,0.02104288442618207,2139,-0.47123405228729964,-0.47123405228729964,0.00031704645957211206,26.81452168181748,84577,84577,0.02104288442618207,2139,-0.47123405228729964,-0.47123405228729964,0.00485194836834261,419.17923218653993,86395,86395,0.02104288442618207,2139,-0.47123405228729964,-0.47123405228729964,2139,-0.4712340522872996,-0.4712340522872996,0.001,False,False,False
2018-12-28,9.867013952974324e-05,8.54686416328991,88423,88423,0.021182271580923517,2160,-0.5569943658529503,-0.5569943658529503,0.00019234387906061993,16.647170581161475,86550,86550,0.021182271580923517,2160,-0.5569943658529503,-0.5569943658529503,0.004361902616927908,385.6881575559021,88423,88423,0.021182271580923517,2160,-0.5569943658529503,-0.5569943658529503,2160,-0.5569943658529503,-0.5569943658529503,0.001,False,False,False
2019-01-31,0.00010221828498246889,9.06050316427418,90484,90484,0.021186066044825605,2198,-0.4764889859106236,-0.4764889859106236,0.0001936257392556138,17.148657416538384,88567,88567,0.021186066044825605,2198,-0.4764889859106236,-0.4764889859106236,0.004394688943504795,397.64464406983325,90484,90484,0.021186066044825605,2198,-0.4764889859106236,-0.4764889859106236,2198,-0.4764889859106236,-0.4764889859106236,0.001,False,False,False
2019-02-28,0.00018861254776921278,17.104656182207307,92566,92566,0.021087656374910873,2212,-0.08188045953900452,-0.08188045953900452,0.0002775774266671112,25.152123640164348,90614,90614,0.021087656374910873,2212,-0.08188045953900452,-0.08188045953900452,0.004679070592091398,433.1181740360106,92566,92566,0.021087656374910873,2212,-0.08188045953900452,-0.08188045953900452,2212,-0.0818804595390045,-0.0818804595390045,0.001,False,False,False
2019-03-29,0.00011278323579190093,10.462530743669689,94682,94682,0.0209860374728037,2280,0.10679534319377136,0.10679534319377136,0.00020225967162371762,18.748258203748478,92695,92695,0.0209860374728037,2280,0.10679534319377136,0.10679534319377136,0.004315923973774624,408.63600207687904,94682,94682,0.0209860374728037,2280,0.10679534319377136,0.10679534319377136,2280,0.1067953431937713,0.1067953431937713,0.001,False,False,False
2019-04-30,-0.00010208131244481907,-9.68446328515303,96827,96827,0.020934243547770768,2312,0.015541720843680782,-0.015541720843680782,-7.418461562460404e-06,-0.7032627450781348,94800,94800,0.020934243547770768,2312,0.015541720843680782,-0.015541720843680782,0.0035612020586755196,344.81695409451794,96827,96827,0.020934243547770768,2312,-0.015541720843680782,-0.015541720843680782,2312,0.0155417208436807,-0.0155417208436807,0.001,True,True,True
2019-05-31,-0.0005209459161032844,-50.52703079947358,98979,98979,0.020741773507511694,2350,0.267191763358843,-0.267191763358843,-0.00042433913176241004,-41.12907077041078,96926,96926,0.020741773507511694,2350,0.267191763358843,-0.267191763358843,0.002396375872407467,237.18849349552218,98979,98979,0.020741773507511694,2350,-0.267191763358843,-0.267191763358843,2350,0.267191763358843,-0.267191763358843,0.001,True,True,True
2019-06-28,-0.0008291476289855129,-82.18883558139552,101148,101148,0.02059358563688852,2374,0.1348629659154335,-0.1348629659154335,-0.0007273039725685758,-72.04964146583735,99065,99065,0.02059358563688852,2374,0.1348629659154335,-0.1348629659154335,0.0015593392169863647,157.72248533985893,101148,101148,0.02059358563688852,2374,-0.1348629659154335,-0.1348629659154335,2374,0.1348629659154335,-0.1348629659154335,0.001,True,True,True
2019-07-31,-0.0013589203450667118,-137.6315889785251,103354,103354,0.02059910598525456,2397,0.03951647984920688,-0.03951647984920688,-0.0012528595845368662,-126.81945983801927,101225,101225,0.02059910598525456,2397,0.03951647984920688,-0.03951647984920688,0.0001992232157653156,20.590317218215702,103354,103354,0.02059910598525456,2397,-0.03951647984920688,-0.03951647984920688,2397,0.0395164798492068,-0.0395164798492068,0.001,True,True,True
2019-08-30,-0.0017309006877562281,-179.1028258512987,105587,105587,0.020494947294648014,2425,-0.373475504093359,0.373475504093359,-0.0016142026384577412,-166.94406688877922,103423,103423,0.020494947294648014,2425,-0.373475504093359,0.373475504093359,-0.0007478136591125147,-78.9586537588676,105587,105587,0.020494947294648014,2425,-0.373475504093359,0.373475504093359,2425,-0.373475504093359,0.373475504093359,0.001,True,True,True
2019-09-30,-0.0017267339974921813,-182.49242047935212,107866,107866,0.020683069734670795,2440,-0.4943708571879978,0.4943708571879978,-0.0016071627157145836,-169.7710279189572,105635,105635,0.020683069734670795,2440,-0.4943708571879978,0.4943708571879978,-0.0008087475508108018,-87.23555537695457,107866,107866,0.020683069734670795,2440,-0.4943708571879978,0.4943708571879978,2440,-0.4943708571879978,0.4943708571879978,0.001,True,True,True
2019-10-31,-0.001657175990019711,-178.91936708745317,110182,110182,0.020575048556025485,2464,-0.6093501733508725,0.6093501733508725,-0.0015380987507828147,-165.9823901300755,107915,107915,0.020575048556025485,2464,-0.6093501733508725,0.6093501733508725,-0.0006073705991823504,-66.92070059588121,110182,110182,0.020575048556025485,2464,-0.6093501733508725,0.6093501733508725,2464,-0.6093501733508725,0.6093501733508725,0.001,True,True,True
2019-11-29,-0.001639475532549945,-180.79844845930123,112543,112543,0.02057880099162098,2482,-0.6471244149706628,0.6471244149706628,-0.001520796896849888,-167.63136027297264,110227,110227,0.02057880099162098,2482,-0.6471244149706628,0.6471244149706628,-0.000611015505327811,-68.76490761161793,112543,112543,0.02057880099162098,2482,-0.6471244149706628,0.6471244149706628,2482,-0.6471244149706628,0.6471244149706628,0.001,True,True,True
2019-12-31,-0.001740991074891712,-196.08374093637985,114934,114934,0.020507421650686482,2495,-0.7138501240652917,0.7138501240652917,-0.0016201134376310298,-182.38589197486436,112577,112577,0.020507421650686482,2495,-0.7138501240652917,0.7138501240652917,-0.0010349546847558283,-118.95044781799658,114934,114934,0.020507421650686482,2495,-0.7138501240652917,0.7138501240652917,2495,-0.7138501240652917,0.7138501240652917,0.001,True,True,True
2020-01-23,-0.001766926595170679,-203.19930882175643,117353,117353,0.020468160166335757,2517,-0.7093930365746772,0.7093930365746772,-0.0016458321720347476,-189.1884098212264,114951,114951,0.020468160166335757,2517,-0.7093930365746772,0.7093930365746772,-0.0012347646279082976,-144.90209984905914,117353,117353,0.020468160166335757,2517,-0.7093930365746772,0.7093930365746772,2517,-0.7093930365746772,0.7093930365746772,0.001,True,True,True
2020-02-28,-0.0017916547424352146,-210.33685350961605,119797,119797,0.020442915932786295,2539,-0.564916261478142,0.564916261478142,-0.001673387753830913,-196.3670344221839,117348,117348,0.020442915932786295,2539,-0.564916261478142,0.564916261478142,-0.0013700154174967718,-164.12236832445876,119797,119797,0.020442915932786295,2539,-0.564916261478142,0.564916261478142,2539,-0.564916261478142,0.564916261478142,0.001,True,True,True
2020-03-31,-0.0014973896321449497,-179.42295830950107,122264,122264,0.02037394490610482,2566,-0.4495101813751516,0.4495101813751516,-0.001387564588454897,-166.19138727598437,119773,119773,0.02037394490610482,2566,-0.4495101813751516,0.4495101813751516,-0.0005930220564042796,-72.5046562751784,122264,122264,0.02037394490610482,2566,-0.4495101813751516,0.4495101813751516,2566,-0.4495101813751516,0.4495101813751516,0.001,True,True,True
2020-04-30,-0.0011206232223088042,-137.0133246474077,124746,124746,0.02030526028890706,2599,-0.48037881795962495,0.48037881795962495,-0.0010144492624227191,-123.97787427365462,122213,122213,0.02030526028890706,2599,-0.48037881795962495,0.48037881795962495,0.00023932925265887457,29.855127862260588,124746,124746,0.02030526028890706,2599,0.48037881795962495,0.48037881795962495,2599,-0.4803788179596249,0.4803788179596249,0.001,True,True,True
2020-05-29,-0.0003983133568100606,-49.68336885124512,127251,127251,0.020227738878279933,2622,-0.4817369801473045,0.4817369801473045,-0.0003061270689601809,-38.1666987558064,124677,124677,0.020227738878279933,2622,-0.4817369801473045,0.4817369801473045,0.00138649886444659,176.43198188732748,127251,127251,0.020227738878279933,2622,0.4817369801473045,0.4817369801473045,2622,-0.4817369801473045,0.4817369801473045,0.001,True,True,True
2020-06-30,0.0003052636131733828,38.83520455112583,129769,129769,0.02011266172968891,2630,0.45605856144560775,0.45605856144560775,0.0003909011784154356,49.70621243585124,127159,127159,0.02011266172968891,2630,0.45605856144560775,0.45605856144560775,0.0028364069321219713,368.0748576040109,129769,129769,0.02011266172968891,2630,0.45605856144560775,0.45605856144560775,2630,0.4560585614456077,0.4560585614456077,0.001,False,False,False
2020-07-31,0.0020457317437898143,265.37332103404094,132303,132303,0.020022221718328383,2640,0.45137506280686107,0.45137506280686107,0.00211988072152645,274.8488973079496,129654,129654,0.020022221718328383,2640,0.45137506280686107,0.45137506280686107,0.005514841548959624,729.6245721252972,132303,132303,0.020022221718328383,2640,0.45137506280686107,0.45137506280686107,2640,0.451375062806861,0.451375062806861,0.001,False,False,False
2020-08-31,0.003768812513491164,498.4119989483138,134855,134855,0.019902858625931556,2664,0.09892076263855752,0.09892076263855752,0.003833906986333905,506.72749021765924,132171,132171,0.019902858625931556,2664,0.09892076263855752,0.09892076263855752,0.00776042360589753,1046.524172710129,134855,134855,0.019902858625931556,2664,0.09892076263855752,0.09892076263855752,2664,0.0989207626385575,0.0989207626385575,0.001,False,False,False
2020-09-30,0.004853042242860231,654.1577233297697,137441,137441,0.019870344365946115,2686,0.33515270402737535,0.33515270402737535,0.004914698787748682,662.0541639135358,134710,134710,0.019870344365946115,2686,0.33515270402737535,0.33515270402737535,0.009386066499871002,1290.0209891283375,137441,137441,0.019870344365946115,2686,0.33515270402737535,0.33515270402737535,2686,0.3351527040273753,0.3351527040273753,0.001,False,False,False
2020-10-30,0.0053985140992447505,741.5375919166391,140053,140053,0.019828207892726324,2696,0.4133265772287167,0.4133265772287167,0.005459100256953759,749.3979932324276,137276,137276,0.019828207892726324,2696,0.4133265772287167,0.4133265772287167,0.010687851523387144,1496.8549922412685,140053,140053,0.019828207892726324,2696,0.4133265772287167,0.4133265772287167,2696,0.4133265772287167,0.4133265772287167,0.001,False,False,False
2020-11-30,0.006017640261648961,842.2280208312006,142695,142695,0.01976243035845685,2701,0.5786373211981842,0.5786373211981842,0.006079143525849455,850.3141276138103,139875,139875,0.01976243035845685,2701,0.5786373211981842,0.5786373211981842,0.011991157549259678,1711.0662473252173,142695,142695,0.01976243035845685,2701,0.5786373211981842,0.5786373211981842,2701,0.5786373211981842,0.5786373211981842,0.001,False,False,False
2020-12-31,0.005934134373129605,846.0451580484641,145365,145365,0.019729646063357753,2714,0.44007517774343724,0.44007517774343724,0.0059942497599151535,854.1566197831191,142497,142497,0.019729646063357753,2714,0.44007517774343724,0.44007517774343724,0.01309062795248382,1902.9060547754868,145365,145365,0.019729646063357753,2714,0.44007517774343724,0.44007517774343724,2714,0.4400751777434372,0.4400751777434372,0.001,False,False,False
2021-01-29,0.005901397681428977,856.8764650155182,148051,148051,0.019749951030388176,2739,0.11176470605411463,0.11176470605411463,0.005966084778543084,865.8340255369286,145127,145127,0.019749951030388176,2739,0.11176470605411463,0.11176470605411463,0.013988703963466414,2071.027635779905,148051,148051,0.019749951030388176,2739,0.11176470605411463,0.11176470605411463,2739,0.1117647060541146,0.1117647060541146,0.001,False,False,False
2021-02-26,0.006488226010147031,959.2925112526746,150743,150743,0.01974221025188566,2768,0.034433963311463194,0.034433963311463194,0.006582588989476737,972.6828512016082,147767,147767,0.01974221025188566,2768,0.034433963311463194,0.034433963311463194,0.014697111020324229,2215.4719241228245,150743,150743,0.01974221025188566,2768,0.034433963311463194,0.034433963311463194,2768,0.0344339633114631,0.0344339633114631,0.001,False,False,False
2021-03-31,0.0064384293444264265,969.1619714630251,153451,153451,0.01968054949136858,2789,0.07955958911788018,0.07955958911788018,0.006537712785755423,983.4681408989012,150431,150431,0.01968054949136858,2789,0.07955958911788018,0.07955958911788018,0.014597553359362732,2239.9945775917645,153451,153451,0.01968054949136858,2789,0.07955958911788018,0.07955958911788018,2789,0.0795595891178801,0.0795595891178801,0.001,False,False,False
2021-04-30,0.006586716795435409,1009.2216946600694,156186,156186,0.01964964849602397,2820,0.053826681333332314,0.053826681333332314,0.006687907806041178,1024.0256983177092,153117,153117,0.01964964849602397,2820,0.053826681333332314,0.053826681333332314,0.014759834718533255,2305.2648002739497,156186,156186,0.01964964849602397,2820,0.053826681333332314,0.053826681333332314,2820,0.0538266813333323,0.0538266813333323,0.001,False,False,False
2021-05-31,0.0068033603430204875,1060.8080226295804,158915,158915,0.019519869112418587,2872,0.06936777790265072,0.06936777790265072,0.006906263859899472,1076.0787914449204,155813,155813,0.019519869112418587,2872,0.06936777790265072,0.06936777790265072,0.015002899736460752,2384.170823722825,158915,158915,0.019519869112418587,2872,0.06936777790265072,0.06936777790265072,2872,0.0693677779026507,0.0693677779026507,0.001,False,False,False
2021-06-30,0.007237028373155783,1148.0303806420795,161661,161661,0.0194666617180396,2932,-0.032627689117136795,-0.032627689117136795,0.00733939938986869,1163.3902228256552,158514,158514,0.0194666617180396,2932,-0.032627689117136795,-0.032627689117136795,0.015592889801186461,2520.746580852692,161661,161661,0.0194666617180396,2932,-0.032627689117136795,-0.032627689117136795,2932,-0.0326276891171367,-0.0326276891171367,0.001,False,False,False
2021-07-30,0.00766319775077467,1236.508875264622,164432,164432,0.01948525834387467,2989,-0.34887976126654496,-0.34887976126654496,0.0077686890305580176,1252.522434098466,161228,161228,0.01948525834387467,2989,-0.34887976126654496,-0.34887976126654496,0.016035847739125808,2636.7904956280445,164432,164432,0.01948525834387467,2989,-0.34887976126654496,-0.34887976126654496,2989,-0.3488797612665449,-0.3488797612665449,0.001,False,False,False
2021-08-31,0.007775237509042469,1275.9568613358745,167232,167232,0.019523775353999233,3037,-0.40581182794204657,-0.40581182794204657,0.007876177205236496,1291.4252795099844,163967,163967,0.019523775353999233,3037,-0.40581182794204657,-0.40581182794204657,0.016078113480867618,2688.759011597084,167232,167232,0.019523775353999233,3037,-0.40581182794204657,-0.40581182794204657,3037,-0.4058118279420465,-0.4058118279420465,0.001,False,False,False
2021-09-30,0.007813610706511194,1303.930262055542,170060,170060,0.019551922850758557,3068,-0.33785729443183177,-0.33785729443183177,0.00790520047709359,1318.0657042529228,166735,166735,0.019551922850758557,3068,-0.33785729443183177,-0.33785729443183177,0.01607242931524237,2733.2612729932307,170060,170060,0.019551922850758557,3068,-0.33785729443183177,-0.33785729443183177,3068,-0.3378572944318317,-0.3378572944318317,0.001,False,False,False
2021-10-29,0.007870286325433582,1335.4064991067125,172909,172909,0.019576771596620187,3127,-0.3716310609911003,-0.3716310609911003,0.007952440749710911,1348.1216211656836,169524,169524,0.019576771596620187,3127,-0.3716310609911003,-0.3716310609911003,0.016062777790730322,2777.3827983023766,172909,172909,0.019576771596620187,3127,-0.3716310609911003,-0.3716310609911003,3127,-0.3716310609911003,-0.3716310609911003,0.001,False,False,False
2021-11-30,0.008016344841694804,1382.8569256946982,175804,175804,0.01968100839571341,3186,-0.4048011455478686,-0.4048011455478686,0.008084632563448187,1393.3298379669834,172344,172344,0.01968100839571341,3186,-0.4048011455478686,-0.4048011455478686,0.016126381640599523,2835.0662876887004,175804,175804,0.01968100839571341,3186,-0.4048011455478686,-0.4048011455478686,3186,-0.4048011455478686,-0.4048011455478686,0.001,False,False,False
2021-12-31,0.008170134747884205,1432.9083317965976,178762,178762,0.019836430561304977,3227,-0.07279375256888707,-0.07279375256888707,0.008231882440808616,1442.349290098164,175216,175216,0.019836430561304977,3227,-0.07279375256888707,-0.07279375256888707,0.016167553992334972,2890.1281353913455,178762,178762,0.019836430561304977,3227,-0.07279375256888707,-0.07279375256888707,3227,-0.072793752568887,-0.072793752568887,0.001,False,False,False
2022-01-28,0.008119607986732173,1447.902070536455,181776,181776,0.019958630402253322,3274,0.3663157027208349,0.3663157027208349,0.008179278752851023,1457.1139801634295,178148,178148,0.019958630402253322,3274,0.3663157027208349,0.3663157027208349,0.015918885276439906,2893.6553870437483,181776,181776,0.019958630402253322,3274,0.3663157027208349,0.3663157027208349,3274,0.3663157027208349,0.3663157027208349,0.001,False,False,False
2022-02-28,0.007720076328982687,1399.732714436154,184823,184823,0.019943405312109422,3328,0.296730562278649,0.296730562278649,0.007779901361997891,1409.220220886752,181137,181137,0.019943405312109422,3328,0.296730562278649,0.296730562278649,0.015099078900994873,2790.6419757387534,184823,184823,0.019943405312109422,3328,0.296730562278649,0.296730562278649,3328,0.296730562278649,0.296730562278649,0.001,False,False,False
2022-03-31,0.007216445420111357,1330.3490754724608,187919,187919,0.01992879911025495,3417,0.30349742284882025,0.30349742284882025,0.007275177995881795,1339.8913643107157,184174,184174,0.01992879911025495,3417,0.30349742284882025,0.30349742284882025,0.014227781241533208,2673.6562095742192,187919,187919,0.01992879911025495,3417,0.30349742284882025,0.30349742284882025,3417,0.3034974228488202,0.3034974228488202,0.001,False,False,False
2022-04-29,0.006841721825518334,1282.2751788109717,191074,191074,0.020055057202968483,3485,0.13707260784505287,0.13707260784505287,0.006899271928831163,1291.826582125547,187242,187242,0.020055057202968483,3485,0.13707260784505287,0.13707260784505287,0.01343251365123745,2566.5906943154077,191074,191074,0.020055057202968483,3485,0.13707260784505287,0.13707260784505287,3485,0.1370726078450528,0.1370726078450528,0.001,False,False,False
2022-05-31,0.006345288317220755,1209.0920249084243,194271,194271,0.02008534469889999,3565,0.2925832523537891,0.2925832523537891,0.006402384953709793,1218.8092252702108,190369,190369,0.02008534469889999,3565,0.2925832523537891,0.2925832523537891,0.012527201589453313,2433.6594653102975,194271,194271,0.02008534469889999,3565,0.2925832523537891,0.2925832523537891,3565,0.2925832523537891,0.2925832523537891,0.001,False,False,False
2022-06-30,0.005914340674085302,1145.8372147230937,197524,197524,0.020093760758186346,3642,0.1913300291601482,0.1913300291601482,0.005970380785016602,1155.5910884334846,193555,193555,0.020093760758186346,3642,0.1913300291601482,0.1913300291601482,0.011706834250513809,2312.369033371074,197524,197524,0.020093760758186346,3642,0.1913300291601482,0.1913300291601482,3642,0.1913300291601482,0.1913300291601482,0.001,False,False,False
2022-07-29,0.005805030565386515,1143.4138175666,200829,200829,0.02015147214794676,3712,0.09186390805170794,0.09186390805170794,0.005861112979165429,1153.3556790142654,196782,196782,0.02015147214794676,3712,0.09186390805170794,0.09186390805170794,0.011414103842348006,2292.271657865168,200829,200829,0.02015147214794676,3712,0.09186390805170794,0.09186390805170794,3712,0.0918639080517079,0.0918639080517079,0.001,False,False,False
2022-08-31,0.005882516893721585,1177.955836554912,204182,204182,0.020207461970203053,3777,0.24023030527477152,0.24023030527477152,0.005937263037773826,1187.7791629591054,200056,200056,0.020207461970203053,3777,0.24023030527477152,0.24023030527477152,0.011605355659100005,2369.5931354360546,204182,204182,0.020207461970203053,3777,0.24023030527477152,0.24023030527477152,3777,0.2402303052747715,0.2402303052747715,0.001,False,False,False
2022-09-30,0.005916184602422973,1204.396972571366,207589,207589,0.020256371965759266,3852,-0.07562418789811345,-0.07562418789811345,0.005969499576543646,1214.0947383456762,203384,203384,0.020256371965759266,3852,-0.07562418789811345,-0.07562418789811345,0.011688369792898268,2426.365320256536,207589,207589,0.020256371965759266,3852,-0.07562418789811345,-0.07562418789811345,3852,-0.0756241878981134,-0.0756241878981134,0.001,False,False,False
2022-10-31,0.005966785988506552,1235.0955752734849,211074,211074,0.0202440850128391,3919,-0.07476802166207883,-0.07476802166207883,0.006019083331297107,1244.7464389313243,206801,206801,0.0202440850128391,3919,-0.07476802166207883,-0.07476802166207883,0.011820583738697304,2495.006083298639,211074,211074,0.0202440850128391,3919,-0.07476802166207883,-0.07476802166207883,3919,-0.0747680216620788,-0.0747680216620788,0.001,False,False,False
2022-11-30,0.005975220975608998,1257.6715385960695,214640,214640,0.02028512858740216,3987,0.3297640131726716,0.3297640131726716,0.0060271385082522845,1267.4168272349693,210286,210286,0.02028512858740216,3987,0.3297640131726716,0.3297640131726716,0.011816106230808655,2536.1972370906465,214640,214640,0.02028512858740216,3987,0.3297640131726716,0.3297640131726716,3987,0.3297640131726716,0.3297640131726716,0.001,False,False,False
2022-12-30,0.005999247671811455,1284.1172907511777,218269,218269,0.02024107866898185,4066,0.23649359204406567,0.23649359204406567,0.006049486006364122,1293.6825885104531,213851,213851,0.02024107866898185,4066,0.23649359204406567,0.23649359204406567,0.011882539891567298,2593.578228935151,218269,218269,0.02024107866898185,4066,0.23649359204406567,0.23649359204406567,4066,0.2364935920440656,0.2364935920440656,0.001,False,False,False
2023-01-31,0.005973315355866911,1300.332295229015,221976,221976,0.02019587703175118,4110,0.3423323364519812,0.3423323364519812,0.006022779521061842,1309.9063696175613,217493,217493,0.02019587703175118,4110,0.3423323364519812,0.3423323364519812,0.011888697612457593,2638.993664413973,221976,221976,0.02019587703175118,4110,0.3423323364519812,0.3423323364519812,4110,0.3423323364519812,0.3423323364519812,0.001,False,False,False
2023-02-28,0.005912896705354154,1309.1275406962047,225745,225745,0.020111187401714324,4175,0.3029375054520166,0.3029375054520166,0.005960073259874485,1318.3920513373487,221205,221205,0.020111187401714324,4175,0.3029375054520166,0.3029375054520166,0.011776929891661587,2658.571273240181,225745,225745,0.020111187401714324,4175,0.3029375054520166,0.3029375054520166,4175,0.3029375054520166,0.3029375054520166,0.001,False,False,False
2023-03-31,0.005906071911616845,1329.9322190074342,229592,229592,0.02007909683264225,4270,0.3507863715421218,0.3507863715421218,0.005949225195032003,1338.4626395527198,224982,224982,0.02007909683264225,4270,0.3507863715421218,0.3507863715421218,0.011804979060080552,2710.316959187934,229592,229592,0.02007909683264225,4270,0.3507863715421218,0.3507863715421218,4270,0.3507863715421218,0.3507863715421218,0.001,False,False,False
2023-04-28,0.005761760765755537,1319.6106571181388,233534,233534,0.020125549170570453,4334,0.17715811885227062,0.17715811885227062,0.005802511885206836,1327.8062080300472,228834,228834,0.020125549170570453,4334,0.17715811885227062,0.17715811885227062,0.011466700408038365,2677.852957857125,233534,233534,0.020125549170570453,4334,0.17715811885227062,0.17715811885227062,4334,0.1771581188522706,0.1771581188522706,0.001,False,False,False
