t_date,r_mom,r_pool,w_mom,r_vt_mom,cost_vt_mom,turn_vt_mom,w_pool,r_vt_pool,cost_vt_pool,turn_vt_pool
2007-11-30,-0.13353223241809753,-0.12307013778520115,0.7046619360394789,-0.09361780105885156,1.049446362381079e-05,0.002098892724762158,0.7536368570850993,-0.09238532409494961,4.202101380103851e-05,0.008404202760207702
2007-12-28,0.10704746227012274,0.10237039123225311,0.48772845090179545,0.051971483632283245,0.0010846674256884173,0.21693348513768346,0.5207870542163534,0.052940384615371365,0.0011642490143437296,0.2328498028687459
2008-01-31,-0.0862137927939185,-0.07991528772845824,0.5029473397107296,-0.04256290318548332,2.2828333213401193e-05,0.015218888808934128,0.5358443607129145,-0.04207815144876179,2.2585959744841676e-05,0.015057306496561118
2008-02-29,0.010212448618436953,0.01061284377871341,0.4547642274121525,0.005303841951601016,0.0002409155614928854,0.04818311229857708,0.48491563741482346,0.005742393991405476,0.0002546436164904553,0.05092872329809106
2008-03-31,-0.14896867447394313,-0.14205453751563724,0.45330416539456936,-0.066632508344162,7.300310087915707e-06,0.0014600620175831414,0.48226507811092584,-0.0676661141111666,1.3252796519488131e-05,0.002650559303897626
2008-04-30,0.02111252814517739,0.019793880747075,0.3876046469015303,0.008866237139005173,0.00032849759246519536,0.06569951849303907,0.41075243865121547,0.008746011844459589,0.0003575631972985519,0.07151263945971037
2008-05-30,-0.05931018811980038,-0.05239773669789216,0.42980288001471967,-0.024613260115998344,6.329734966978407e-05,0.042198233113189376,0.45986444611569016,-0.023277446394191013,7.366801119671204e-05,0.049112007464474694
2008-06-30,-0.15304401518184918,-0.14702894946753386,0.4364663234381937,-0.06587783211256418,9.995165135211037e-06,0.006663443423474025,0.4677304125525839,-0.06790262364306901,1.1798949655340618e-05,0.007865966436893745
2008-07-31,0.011900898645607727,0.011056290280248238,0.3958250326274252,0.005505311219840323,0.00020320645405384253,0.040641290810768504,0.42190070027704435,0.0053902860444009215,0.00022914856137769778,0.04582971227553956
2008-08-29,-0.09959203107577197,-0.10761092813521811,0.4371923003786241,-0.04267339739375156,6.205090162679839e-05,0.04136726775119892,0.46508053961733825,-0.04922905530605903,6.476975901044086e-05,0.0431798393402939
2008-09-26,-0.053146071141033646,-0.054545416365980204,0.5002406384837368,-0.025855003850710587,9.457250715766901e-05,0.06304833810511268,0.5224041052565657,-0.027791946331343447,8.598534845884113e-05,0.057323565639227414
2008-10-31,-0.1416893279056155,-0.16488920850039424,0.5323414105749668,-0.07470287165685444,4.8151158136844955e-05,0.03210077209122997,0.5551460959325341,-0.09085200095636939,4.911298601395259e-05,0.03274199067596839
2008-11-28,0.05829224995143867,0.07391939961444649,0.5225396925802474,0.03119957029560565,4.900858997359703e-05,0.009801717994719406,0.5251085298301127,0.03944984129952848,0.00015018783051210682,0.030037566102421365
2008-12-31,0.025649246246269408,0.02438790046209527,0.5039154924410228,0.013651255449090493,9.31210006961225e-05,0.0186242001392245,0.49036483000379927,0.012626954082680017,0.0001737184991315671,0.03474369982631342
2009-01-23,0.04239685422444839,0.05988605396191904,0.5738450429704804,0.024928159867198162,0.00010489432579418639,0.0699295505294576,0.5487819408932799,0.0335219825688368,8.762566633422098e-05,0.05841711088948065
2009-02-27,0.029252496758741975,0.0333075940700327,0.5475325252628436,0.016632417653021904,0.00013156258853818436,0.026312517707636873,0.5134374778234627,0.01772824234017814,0.00017672231534908602,0.0353444630698172
2009-03-31,0.08383798010857513,0.10938369165318318,0.5387396890745003,0.04588469206022866,4.396418094171628e-05,0.008792836188343256,0.5047158254864468,0.05598207404756981,4.36082616850797e-05,0.00872165233701594
2009-04-30,0.03603722954830468,0.04201207642890137,0.5447273988432855,0.020373404464060236,8.981564653177731e-06,0.005987709768785154,0.48920822952191456,0.02131872968579587,7.753797982266109e-05,0.015507595964532217
2009-05-27,0.0336161284635188,0.037555325549542884,0.5392573440243175,0.018861347833129066,2.7350274094840033e-05,0.0054700548189680065,0.4834827537200367,0.018981795060611366,2.8627379009389386e-05,0.005725475801877877
2009-06-30,0.0806746560280831,0.09989230787988101,0.5381545887592065,0.04417269780734089,5.51377632555472e-06,0.001102755265110944,0.48190953925911206,0.04898685851128109,7.866072304623107e-06,0.0015732144609246212
2009-07-31,0.12035783391941934,0.1276501885469732,0.6141763821556498,0.07444412538369581,0.00011403269009466499,0.07602179339644333,0.5227058730497165,0.06745059880430805,6.119450068590665e-05,0.04079633379060443
2009-08-31,-0.17179737919263893,-0.1827079719853384,0.5585804250101668,-0.09551159255442968,0.00027797978572741524,0.055595957145483044,0.4859656080849814,-0.08812452244242162,0.00018370132482367545,0.03674026496473509
2009-09-30,0.051542653025858476,0.05621221105218699,0.4845081028234217,0.02545384819977908,0.00037036161093372547,0.07407232218674509,0.42878001715330205,0.024760161107476173,0.00028592795465839677,0.05718559093167935
2009-10-30,0.0737984625700443,0.07198745572103538,0.4947050834604581,0.03732771475012375,1.5295470955554586e-05,0.01019698063703639,0.4379274838122734,0.03243987260803091,1.3721199988457055e-05,0.00914746665897137
2009-11-30,0.07513992841979111,0.0685066239428811,0.6022558255897901,0.045749040353428624,0.00016132611319399795,0.10755074212933197,0.5492701745837479,0.03820604820896751,0.00016701403615721177,0.11134269077147452
2009-12-31,0.011408191729905148,0.012128479662886438,0.5974295448161043,0.007456337224990886,2.4131403868428714e-05,0.004826280773685743,0.5503744181410626,0.007416141775924085,1.6563653359719655e-06,0.0011042435573146436
2010-01-29,-0.0643297211814704,-0.06678717662606215,0.5943730143398882,-0.037581206997585694,1.5282652381080618e-05,0.003056530476216124,0.5477276098385073,-0.03584745003980253,1.3234041512776295e-05,0.002646808302555259
2010-02-26,0.0303267598590371,0.025844612196960215,0.550463722941683,0.017216680389497273,0.00021954645699102604,0.04390929139820521,0.5090330861199853,0.013773161862425973,0.00019347261859261,0.038694523718522
2010-03-31,0.012257362192715116,0.013284170326273381,0.5504656053153243,0.007489696076252872,2.823560461939767e-09,1.882373641293178e-06,0.5088323729194736,0.007569615612376307,1.0035660025586868e-06,0.00020071320051173736
2010-04-30,-0.047163928346667494,-0.044008339291012,0.5630273804328667,-0.025851729882695764,1.8842662676313627e-05,0.012561775117542417,0.5295974861757028,-0.022560945532963228,3.114766988434381e-05,0.020765113256229206
2010-05-31,-0.04841942389866838,-0.04385760012144824,0.5450730889710658,-0.02573054762795991,8.977145730900472e-05,0.017954291461800942,0.515968676829249,-0.021897874867409704,6.814404673226915e-05,0.01362880934645383
2010-06-30,-0.06418162603460398,-0.06201331256797071,0.5319484679391295,-0.03343391558542257,6.562310515968118e-05,0.013124621031936234,0.5064489016223721,-0.030639033146425312,4.759887603438429e-05,0.009519775206876857
2010-07-30,0.08760406538756516,0.08471172470540966,0.536191408803924,0.04773220042270185,6.36441129719173e-06,0.004242940864794487,0.5215513299441403,0.044949055916878505,2.2653642482652337e-05,0.015102428321768224
2010-08-31,0.058413098687144505,0.05441228220423877,0.5645051876812238,0.033651281658221364,4.24706683159497e-05,0.0283137788772998,0.5574119893976174,0.031007237564714057,5.3790989180215574e-05,0.03586065945347705
