factor_set,variant,t_date,regime,r_gross,r_net,pool_ret,pool_ret_net,nav_gross,nav_net
size_growth,orig,2011-09-30,mix,-0.09929557452015769,-0.09952075062652765,-0.0954309612339531,-0.09553730845968045,0.8877139822568466,0.8868266011118546
size_growth,orig,2011-10-31,mix,0.031776371978099224,0.03151842788510484,0.030446599095581617,0.03039751288589798,0.9159223119672,0.9147779813855913
size_growth,orig,2011-11-30,bear,-0.027790902861905952,-0.028033955136190447,-0.028410159187528882,-0.0285065235172014,0.8904680039662671,0.8891331364958528
size_growth,orig,2011-12-30,bear,-0.07106687439573296,-0.0720732186151376,-0.07237574821472946,-0.0724655274557976,0.8271852261749774,0.8250504495712242
size_growth,orig,2012-01-31,bear,-0.018090913205614283,-0.01915464804964151,-0.017409354238268303,-0.01754298399263743,0.8122206900432795,0.8092468985864889
size_growth,orig,2012-02-29,bear,0.06418209788355317,0.06302923394417936,0.06981612099365088,0.06961947905705412,0.8643507178746843,0.8602531106760983
size_growth,orig,2012-03-30,mix,-0.03656736819087006,-0.03761108687532988,-0.04322612227454441,-0.04328002244280327,0.832743686928118,0.8278980561956868
size_growth,orig,2012-04-27,bear,0.03965699587210745,0.03853070079324583,0.044057364951060995,0.043962225268488586,0.8657677998831498,0.8597975484862727
size_growth,orig,2012-05-31,bear,0.014928235477377531,0.01382872988894368,0.020719717502705386,0.020626646779043467,0.8786921854685364,0.8716874565434652
size_growth,orig,2012-06-29,mix,-0.011168339256354758,-0.012239573555493655,-0.022882177835840244,-0.02303552054951774,0.868878653039316,0.8610183738017003
size_growth,orig,2012-07-31,mix,-0.027089504219829478,-0.028143490590258002,-0.03887785740664902,-0.038980231034076995,0.8453411611012877,0.8367863113005729
size_growth,orig,2012-08-31,bear,-0.025597649175050804,-0.026653251721777793,-0.02653347497327683,-0.026657404667388973,0.8237024146261868,0.8144832351081408
size_growth,orig,2012-09-28,bear,0.022435180736912336,0.02132754262444725,0.02506356831822152,0.02491061875836853,0.8421823271717563,0.8318541610218073
size_growth,orig,2012-10-31,mix,0.003210560758854004,0.0021237493180319422,-0.004098532020283519,-0.004180529469920868,0.8448862047031743,0.8336208107289794
size_growth,orig,2012-11-30,mix,-0.055303231418036024,-0.056326652917333186,-0.06543460470443724,-0.06557164226380052,0.7981612674025685,0.7866657406583824
size_growth,orig,2012-12-31,mix,0.09174791998349213,0.09056519307017674,0.12464023937087951,0.12448081604018135,0.8713909034981421,0.8579102753428023
size_growth,orig,2013-01-31,mix,0.04060264992277198,0.03947533038535567,0.04676610821942157,0.0466368999968052,0.9067716832987652,0.8917765669029508
size_growth,orig,2013-02-28,mix,0.02765765981416453,0.02654436401603255,0.022877268620726202,0.022810586049469617,0.9318508660445598,0.9154482087157906
size_growth,orig,2013-03-29,mix,0.0015176763168107618,0.0004326988341343263,-0.018823643894463168,-0.0189492147820145,0.9332651140347552,0.9158443220884123
size_growth,orig,2013-04-26,mix,-0.0005276487415691525,-0.0016104104554325316,-0.006396972582253879,-0.0065097648692510335,0.9327726778717843,0.9143694368165726
size_growth,orig,2013-05-31,mix,0.10069441398719696,0.09950199503871082,0.09365682445704669,0.0935191841972689,1.0266976760533522,1.005351019982244
size_growth,orig,2013-06-28,mix,-0.07055817738606343,-0.07156507269389512,-0.08332244059200157,-0.08344158390033019,0.9542557593045207,0.9334030011543331
size_growth,orig,2013-07-31,mix,0.05376304073063981,0.05262146410318147,0.03880260857827368,0.03864982951752172,1.0055594505594572,0.9825200336733776
size_growth,orig,2013-08-30,mix,0.026020414330082706,0.024908892214558387,0.026931597048564265,0.02681505136250295,1.0317245240965445,1.006993519290792
size_growth,orig,2013-09-30,mix,0.08821039654378071,0.08703150194752474,0.05610490828743733,0.05590826810349525,1.122733353491044,1.0946336777260932
size_growth,orig,2013-10-31,mix,-0.07256046373368612,-0.07356518989797456,-0.042601711397786464,-0.042727873043494236,1.0412673007124573,1.014106743355455
size_growth,orig,2013-11-29,mix,0.051988147766182234,0.05084849393943558,0.038764885901726234,0.03869965739351522,1.0954008590059903,1.0656725439489054
size_growth,orig,2013-12-31,mix,-0.025599795115854834,-0.026655395337812693,-0.021577542493288214,-0.021679755824676405,1.0673588214457055,1.0372666209892947
size_growth,orig,2014-01-30,mix,0.06740142166897752,0.06624507012883618,0.020549644715285195,0.020412563136531947,1.1393003234420704,1.1059804210390314
size_growth,orig,2014-02-28,mix,-0.007219126328764774,-0.008294638941908627,-0.008652457547802167,-0.008741688175737838,1.1310755704807396,1.0968067127696925
size_growth,orig,2014-03-31,bear,-0.06581144084291214,-0.06682347844866565,-0.046968455278212785,-0.047063700884171444,1.0566378574851834,1.0235142730365752
size_growth,orig,2014-04-30,mix,-0.028413479070656198,-0.02946603113499624,-0.010651109754727417,-0.010761749849515057,1.026615099836265,0.9933553696001663
size_growth,orig,2014-05-30,mix,0.01994081971002699,0.018835883822007737,0.010972066353171942,0.010900420001249023,1.0470866464536914,1.0120660959359227
size_growth,orig,2014-06-30,mix,0.047167137560659135,0.04603270649496838,0.029855351554867706,0.0297430066038169,1.096474726344902,1.0586542374836496
size_growth,orig,2014-07-31,mix,0.012467640501746589,0.011370800557869654,0.02975079253876335,0.029605117373192602,1.1101451790522212,1.0706919836778197
size_growth,orig,2014-08-29,mix,0.041127396885212684,0.039999508871920275,0.02411699292034302,0.02402748937687349,1.1558025604313074,1.1135191371780346
size_growth,orig,2014-09-30,mix,0.0948585144550468,0.09367241773105395,0.06537408988059136,0.06523603000575373,1.2654402743171607,1.2178251669472984
size_growth,orig,2014-10-31,mix,0.005489511599601039,0.004400231295368151,0.0039532578122177,0.0038716791796542527,1.272386923381627,1.2231838793591867
size_growth,orig,2014-11-28,mix,0.06400223780837387,0.06284956871741465,0.05510004896454472,0.054973485336168304,1.353822533836163,1.3000604586390057
size_growth,orig,2014-12-31,mix,0.003953124208542941,0.00286550832398369,0.04643606509379176,0.04616113294401014,1.3591743624687416,1.3037857927049177
size_growth,orig,2015-01-30,bull,0.049274361584534,0.048137647692817254,0.042337215328560905,0.04215705990687879,1.4261468114614546,1.3665469738610474
size_growth,orig,2015-02-27,bull,0.06839453491807901,0.06723710750525114,0.06362393436501676,0.06352718806553659,1.5236874593562622,1.4584296396535184
size_growth,orig,2015-03-31,bull,0.16893075119041878,0.16766440954329576,0.15763540268325477,0.15739714672382754,1.7810851264447363,1.7029563840464672
size_growth,orig,2015-04-30,bull,0.14841623502342707,0.14717211743548497,0.12464922385342292,0.12440671931297409,2.0454270751678885,1.9535840809868628
size_growth,orig,2015-05-29,bull,0.1744666320051309,0.17319429315379198,0.18405085140015026,0.18370946259865217,2.4022858479845355,2.2919336950098828
size_growth,orig,2015-06-30,bull,-0.137612563655146,-0.13854681671118618,-0.1258220986254803,-0.12607710826044882,2.0717011338109073,1.974393577453157
size_growth,orig,2015-07-31,bull,-0.16347433147301524,-0.1643805676139195,-0.1235450734718402,-0.1237625405382976,1.7330311759492814,1.6498416404981298
size_growth,orig,2015-08-31,bull,-0.1306736350207224,-0.13161540524944992,-0.11215936850078032,-0.11232829966565905,1.5065696925837517,1.432697064386551
size_growth,orig,2015-09-30,bull,0.0050008317245632495,0.003912080823528452,-0.0014172930416975833,-0.0015572268760054575,1.5141037940976902,1.4383018910980632
size_growth,orig,2015-10-30,bull,0.1528698724785852,0.1516209301167335,0.13501492733527548,0.13477875695897423,1.7455646480207463,1.6563785616150082
size_growth,orig,2015-11-30,bull,0.07471751975910625,0.0735532424460339,0.0607732993011521,0.06059400180792407,1.875988909100034,1.7782105755398898
size_growth,orig,2015-12-31,bull,0.041691817161740224,0.04056331769314836,0.036721137036149855,0.036543834172840794,1.954202295695685,1.8503406960408306
size_growth,orig,2016-01-29,mix,-0.22828900499233049,-0.22912502523692213,-0.21494404002598402,-0.21517872193554188,1.508079398057589,1.4263813373635712
size_growth,orig,2016-02-29,mix,-0.01790513943804026,-0.01896907553698235,-0.018570068043752667,-0.018773240461129048,1.481077026151732,1.3993242020305796
size_growth,orig,2016-03-31,mix,0.13271122191521043,0.13148411809146898,0.1175836791983432,0.11732990051177805,1.6776325680428745,1.583313110658619
size_growth,orig,2016-04-29,mix,-0.010334524763135977,-0.011406662361309272,-0.011079605236365033,-0.011365620184788816,1.660295032724992,1.5652527925931017
