t_date,n,n_short,n_full,ic_all,ic_short,ic_full,short_share_top,short_share_pool,ret_pool_top,ret_group_top,ret_diff_group_minus_pool
2019-05-31,640,178,462,-0.24306271194509754,-0.29067195500936777,-0.2129091187762589,0.375,0.278125,0.09889657972943956,0.10429127385607181,0.005394694126632252
2019-06-28,643,176,467,-0.14392196560049278,-0.18668060752806517,-0.12297269624653806,0.2558139534883721,0.2737169517884914,0.14669550946463303,0.14613053965313877,-0.0005649698114942592
2019-07-31,650,178,472,-0.13785359528388508,-0.11122223061529114,-0.1423714206352811,0.24615384615384617,0.27384615384615385,0.1711490802796948,0.1697523701628464,-0.0013967101168484153
2019-08-30,654,169,485,0.23705030797859375,0.23761622992392226,0.23064772477456014,0.24427480916030533,0.25840978593272174,0.18295643756786736,0.18231009500665338,-0.0006463425612139861
2019-09-30,658,161,497,0.43836351459783085,0.4305411778237866,0.4403204106097917,0.24242424242424243,0.24468085106382978,0.1681760476837785,0.16739022086012675,-0.0007858268236517474
2019-10-31,663,163,500,0.5415430501654195,0.564799574376112,0.5326427705710823,0.19548872180451127,0.2458521870286576,0.22353378133989293,0.2254687244053855,0.001934943065492578
2019-11-29,669,159,510,0.56983953250049,0.5897271315978029,0.5612394647015628,0.22388059701492538,0.23766816143497757,0.29847026550941197,0.299530043370589,0.001059777861177058
2019-12-31,674,145,529,0.6357136187426177,0.6329554400881751,0.6359243629359904,0.1925925925925926,0.21513353115727002,0.5166152466822818,0.513792964360797,-0.002822282321484737
2020-01-23,677,145,532,0.6457190991586219,0.6162927098094787,0.6530294477249504,0.16296296296296298,0.21418020679468242,0.4608846524024653,0.4550742569449997,-0.005810395457465589
2020-02-28,681,142,539,0.4398610020829549,0.39528197304643214,0.4526257951642975,0.20588235294117646,0.20851688693098386,0.36101756666488655,0.36101756666488655,0.0
2020-03-31,686,142,544,0.3570814591551908,0.34074615824690746,0.3633512774565956,0.26277372262773724,0.20699708454810495,0.45337024926423547,0.45481317639410757,0.0014429271298720958
2020-04-30,694,148,546,0.3594954793304471,0.3912570288409215,0.34773803088379673,0.2733812949640288,0.2132564841498559,0.4020072859544346,0.4027205887444206,0.0007133027899860478
2020-05-29,701,149,552,0.2940842229572615,0.2970542354434972,0.2981646846701328,0.2642857142857143,0.21255349500713266,0.3051490317287702,0.2980622913517252,-0.007086740377045042
2020-06-30,706,143,563,0.2586878061476898,0.18879066942447223,0.2762249579418633,0.2198581560283688,0.20254957507082152,0.25244161483568744,0.2528729769263128,0.00043136209062533126
2020-07-31,718,149,569,0.28700475348730015,0.24158171594413208,0.29258364915233703,0.2361111111111111,0.2075208913649025,0.1898376382190597,0.18914055802942992,-0.0006970801896297729
2020-08-31,726,146,580,0.007085149093919624,0.04312417456354294,-0.01884879931682113,0.2482758620689655,0.20110192837465565,0.04155343255651535,0.037428998772605984,-0.004124433783909365
2020-09-30,733,143,590,0.24964552915168134,0.1597146984470928,0.2602556227794343,0.2585034013605442,0.19508867667121418,0.09360690706532684,0.09512715588719804,0.001520248821871198
2020-10-30,739,148,591,0.3331079817399498,0.29187782495548564,0.33464676282580436,0.24324324324324326,0.20027063599458728,0.12409810316496209,0.12074655005275739,-0.003351553112204697
2020-11-30,743,144,599,0.47562550298452605,0.5025922353508561,0.47087704702932975,0.3087248322147651,0.19380888290713325,0.17701153652598622,0.17669861101616618,-0.00031292550982003897
2020-12-31,748,137,611,0.34858338417820983,0.2872990833908936,0.3548757615788125,0.22,0.18315508021390375,0.15559818684140234,0.15592665106233114,0.00032846422092880356
2021-01-29,757,138,619,0.023424735831019484,-0.07836954809367358,0.037603764697310915,0.1986754966887417,0.18229854689564068,0.09128840016154777,0.09112758534448023,-0.00016081481706753387
2021-02-26,772,140,632,-0.07318507772229377,-0.10209704576764121,-0.07605898724099387,0.2012987012987013,0.18134715025906736,0.08640171127358408,0.08984243375583423,0.0034407224822501498
2021-03-31,779,140,639,-0.03409932926385039,-0.09409809538387529,-0.03077610122595552,0.22435897435897437,0.1797175866495507,0.10229792316591574,0.09825771618978442,-0.004040206976131319
2021-04-30,799,154,645,-0.030469760132496443,0.070060868922349,-0.06264021440623506,0.225,0.1927409261576971,0.10590046395738964,0.10002974491483549,-0.005870719042554151
2021-05-31,817,165,652,0.02590804212441606,0.1507119386637459,-0.006766559310512245,0.26993865030674846,0.20195838433292534,0.09978094646369279,0.09959620750878814,-0.0001847389549046452
2021-06-30,835,179,656,0.0035835183098399943,0.11663214278241583,-0.02027478875646228,0.2694610778443114,0.21437125748502994,0.041323522762484924,0.04370860627212175,0.002385083509636829
2021-07-30,855,189,666,-0.3246476079888706,-0.30014930944382234,-0.3326067305709064,0.2631578947368421,0.22105263157894736,-0.10972253231699682,-0.10861424870993329,0.001108283607063526
2021-08-31,869,198,671,-0.38863451216276435,-0.36942982873141283,-0.4003793307255505,0.26436781609195403,0.22784810126582278,-0.19730715929412476,-0.19687197526284175,0.0004351840312830091
2021-09-30,883,202,681,-0.3208311985827522,-0.28633378005839694,-0.3284074095746014,0.2542372881355932,0.2287655719139298,-0.20061804467612154,-0.20130781295816155,-0.0006897682820400097
2021-10-29,899,218,681,-0.35247394407545135,-0.3754610756317511,-0.34413508734200204,0.2777777777777778,0.2424916573971079,-0.2542224791776943,-0.2514525568852236,0.0027699222924706945
2021-11-30,915,225,690,-0.4055964183273591,-0.4293457648546145,-0.3975553312486981,0.24043715846994534,0.2459016393442623,-0.1941947536076085,-0.19442555612787807,-0.0002308025202695796
2021-12-31,932,237,695,-0.04386027415628522,0.015464456539964195,-0.06698597397546535,0.22043010752688172,0.2542918454935622,-0.11261666010332258,-0.1123976590502777,0.00021900105304488438
2022-01-28,954,255,699,0.34729918193695686,0.4596804075961093,0.3007264339384314,0.2356020942408377,0.2672955974842767,0.03023750596720903,0.027458032513780536,-0.0027794734534284937
2022-02-28,974,268,706,0.2606161982434271,0.29776621258604014,0.2444743776064407,0.21025641025641026,0.2751540041067762,-0.05063077126169889,-0.05103154225158873,-0.00040077098988983845
2022-03-31,1007,288,719,0.2966806199263492,0.40011112048836756,0.25605391140847383,0.19402985074626866,0.28599801390268126,-0.030336925557658347,-0.029362822033591817,0.0009741035240665302
2022-04-29,1035,310,725,0.1884408321966139,0.26926284688270063,0.14542201662969254,0.21739130434782608,0.2995169082125604,0.09440487053011042,0.09411550998947386,-0.0002893605406365518
2022-05-31,1053,317,736,0.29836163373800184,0.3614413397635312,0.2669953852581089,0.2559241706161137,0.3010446343779677,0.016416641529565717,0.016030843615029405,-0.0003857979145363115
2022-06-30,1082,340,742,0.15166269996452877,0.2124876919859372,0.1211747163610366,0.22685185185185186,0.3142329020332717,-0.10617215766428936,-0.103048449245295,0.003123708418994356
2022-07-29,1106,358,748,0.08012121624166012,0.11047057437375599,0.061095025884364655,0.2579185520361991,0.32368896925858953,-0.02498774673696371,-0.02437579493830218,0.0006119517986615287
2022-08-31,1125,370,755,0.24604173119346662,0.2928055265837134,0.22176008761987295,0.27555555555555555,0.3288888888888889,0.0013846682652108684,0.0013436446514992568,-4.1023613711611536e-05
2022-09-30,1145,381,764,-0.004163540339493151,0.025293404182840328,-0.0185262519436902,0.36681222707423583,0.3327510917030568,0.0335287647919889,0.03401251149628257,0.00048374670429367217
2022-10-31,1163,396,767,-0.03641272973725066,-0.05041512919585808,-0.03068948907445168,0.3648068669527897,0.3404987102321582,0.016868733781952073,0.01716855631359674,0.00029982253164466746
2022-11-30,1189,415,774,0.299535302563057,0.3503455292742878,0.2680114142377768,0.40336134453781514,0.3490328006728343,0.003750953676355989,0.0033915299489837027,-0.0003594237273722863
2022-12-30,1218,429,789,0.23489769488233492,0.3283141548735985,0.1943278991876267,0.430327868852459,0.3522167487684729,0.01621280400490103,0.014650769611431495,-0.0015620343934695333
2023-01-31,1238,436,802,0.33558687443214563,0.45815643602631323,0.2730763052304128,0.38306451612903225,0.35218093699515346,-0.022236442296213955,-0.021537822891403675,0.0006986194048102801
2023-02-28,1258,448,810,0.3060618426272673,0.42764708834162196,0.24043719011917414,0.34523809523809523,0.356120826709062,-0.06283694524996263,-0.06317568099308776,-0.00033873574312513755
2023-03-31,1294,456,838,0.36650737927521365,0.38447655074396986,0.3575048410256454,0.3359073359073359,0.35239567233384855,-0.09254874323008078,-0.09288501304009636,-0.00033626981001558254
2023-04-28,1309,461,848,0.19706958527192273,0.22192873616998868,0.1903086730772213,0.2786259541984733,0.3521772345301757,-0.10019144203885293,-0.10244043475906603,-0.0022489927202131027
2023-05-31,1328,460,868,0.24649728176255417,0.2800231035858023,0.2366319748006504,0.2857142857142857,0.3463855421686747,-0.10073049312589788,-0.10008476831742519,0.0006457248084726919
2023-06-30,1338,455,883,0.36295061018960456,0.41428596907381976,0.3354141029179334,0.2947761194029851,0.3400597907324365,-0.09507171449119535,-0.09332463937358842,0.001747075117606925
2023-07-31,1342,443,899,0.4807056217968593,0.5088499068714181,0.46380591154239675,0.31343283582089554,0.3301043219076006,-0.1398964911057356,-0.13773763658085983,0.0021588545248757696
2023-08-31,1353,431,922,0.3870082212565467,0.4249674754342105,0.3695331773689788,0.3284132841328413,0.31855136733185513,-0.03026366042338505,-0.029563979526351272,0.0006996808970337783
2023-09-28,1362,423,939,0.3380420992699075,0.3753534842336043,0.32099553022925426,0.3125,0.31057268722466963,-0.03260918640564305,-0.032590711167001046,1.8475238642005898e-05
2023-10-31,1376,424,952,0.23021082691944522,0.26799789044481703,0.21227197404262846,0.3381818181818182,0.3081395348837209,0.014201150834486536,0.01420951585487511,8.36502038857427e-06
2023-11-30,1387,415,972,0.3126893752193728,0.3681491853702435,0.29267392160846706,0.296028880866426,0.29920692141312183,0.005293699460097498,0.0052337040306627836,-5.999542943471454e-05
2023-12-29,1405,409,996,0.2238623281889811,0.24910426452171897,0.21537767021473692,0.2846975088967972,0.2911032028469751,-0.010142707270960822,-0.009599507544235658,0.0005431997267251638
2024-01-31,1420,386,1034,0.004593830073411653,0.016673473933384766,0.00028524668611784533,0.30985915492957744,0.271830985915493,0.03432383800016698,0.03419096004289847,-0.00013287795726851098
2024-02-29,1425,370,1055,0.5391018368841561,0.6076035538529786,0.5188916251828245,0.27017543859649124,0.2596491228070175,-0.004012253681417111,-0.0037606462393203915,0.0002516074420967191
2024-03-29,1430,343,1087,-0.07183256203154008,-0.011701358284177458,-0.089469289687951,0.24125874125874125,0.23986013986013985,0.04947058923015577,0.04947058923015577,0.0
2024-04-30,1435,330,1105,-0.3457408312168092,-0.28402147444379233,-0.364502593298443,0.2508710801393728,0.22996515679442509,0.0434169671597441,0.04288547074465146,-0.0005314964150926402
2024-05-31,1447,325,1122,-0.35682265316469824,-0.3157806792162621,-0.3704853476314741,0.22491349480968859,0.22460262612301313,0.017097629741243008,0.017097629741243008,0.0
2024-06-28,1457,315,1142,-0.2983177075966675,-0.22991019837750468,-0.31878975411936716,0.2268041237113402,0.21619766643788607,0.02617537846881137,0.02620736415879084,3.198568997946766e-05
2024-07-31,1467,299,1168,-0.4468681954369872,-0.4124082512177056,-0.4565109966404781,0.20477815699658702,0.2038173142467621,0.05300318394951134,0.052845658813977237,-0.0001575251355341034
2024-08-30,1476,274,1202,-0.5391749492400539,-0.4990078534604082,-0.5496065205778338,0.17966101694915254,0.1856368563685637,0.08302855541231713,0.08196467835114327,-0.0010638770611738624
2024-09-30,1485,253,1232,0.01275466480017129,0.03576208112325881,0.006627120194215962,0.19528619528619529,0.17037037037037037,-0.02657798344287238,-0.02742584711777176,-0.0008478636748993802
2024-10-31,1490,249,1241,0.025394222171318554,0.005579479207151185,0.028762634053858496,0.2080536912751678,0.16711409395973154,0.02614007540586442,0.02549686176277657,-0.0006432136430878505
2024-11-29,1493,230,1263,0.029811039110192773,0.04874112028089624,0.022329561165456025,0.19063545150501673,0.15405224380442062,0.04346735791828585,0.04201482755113192,-0.0014525303671539258
2024-12-31,1494,200,1294,-0.01473099678168417,-0.03831845796144904,-0.012833826357603778,0.1806020066889632,0.13386880856760375,0.07834658842962547,0.07839597313876602,4.9384709140551375e-05
2025-01-27,1496,180,1316,0.0323011125178119,-0.05404693560500838,0.04319527582118297,0.15384615384615385,0.12032085561497326,0.15965700596093801,0.15835326506682065,-0.0013037408941173612
2025-02-28,1496,171,1325,0.40435593702741807,0.26030671754625967,0.42024861987468154,0.1705685618729097,0.1143048128342246,0.2965328074229757,0.29716741744221653,0.0006346100192408111
