fund_code,管理费率,托管费率,销售服务费率
018148,1.2,0.2,0.0
018153,1.0,0.2,0.0
018159,1.2,0.2,0.0
018184,1.2,0.2,0.0
018188,1.2,0.1,0.0
018190,1.2,0.2,0.0
018194,1.2,0.2,0.0
018198,0.8,0.2,0.0
018204,1.2,0.2,0.0
018210,1.2,0.2,0.0
018212,0.5,0.1,0.0
018217,1.2,0.2,0.0
018220,1.2,0.2,0.0
018226,1.2,0.2,0.0
018240,1.2,0.2,0.0
018242,1.2,0.2,0.0
018244,1.2,0.2,0.0
018250,0.6,0.1,0.0
018292,0.8,0.15,0.0
018294,1.2,0.2,0.0
018302,1.0,0.2,0.0
018309,1.2,0.2,0.0
018322,0.45,0.1,0.0
018325,1.2,0.2,0.0
018327,1.2,0.2,0.0
018329,1.2,0.2,0.0
018332,1.2,0.2,0.0
018334,0.5,0.1,0.0
018362,1.2,0.2,0.0
018364,1.2,0.2,0.0
018372,1.2,0.2,0.0
018375,1.2,0.2,0.0
018377,1.2,0.2,0.0
018381,1.2,0.2,0.0
018401,1.2,0.2,0.0
018405,1.2,0.2,0.0
018409,1.2,0.2,0.0
018418,1.2,0.2,0.0
018424,1.2,0.2,0.0
018428,0.3,0.05,0.0
018430,1.2,0.2,0.0
018434,1.2,0.2,
018438,1.2,0.2,0.0
018498,1.0,0.1,0.0
018504,1.2,0.2,0.0
018516,0.3,0.1,
018520,0.3,0.1,0.0
018522,0.9,0.15,
018525,0.6,0.15,0.0
018539,0.8,0.2,0.0
018547,1.2,0.2,0.0
018549,1.2,0.2,0.0
018551,1.2,0.2,0.0
018554,1.2,0.2,0.0
018564,0.5,0.1,0.0
018572,1.2,0.2,0.0
018582,1.2,0.2,0.0
018611,1.2,0.2,0.0
018618,1.2,0.2,0.0
018620,0.75,0.1,0.0
018626,0.8,0.15,0.0
018628,0.6,0.2,0.0
018635,0.6,0.15,0.0
018678,0.2,0.05,0.01
018698,1.2,0.2,0.0
018703,0.4,0.1,0.0
018706,1.2,0.2,0.0
018708,1.2,0.2,0.0
018712,1.0,0.2,0.0
018714,1.2,0.2,0.0
018750,1.2,0.2,0.0
018754,1.2,0.2,0.0
018774,0.5,0.1,0.0
018776,1.2,0.15,0.0
018788,1.2,0.2,0.0
018790,1.2,0.2,0.0
018796,1.2,0.2,0.0
018800,1.2,0.2,0.0
018806,1.2,0.2,0.0
018815,1.2,0.2,0.0
018868,1.2,0.2,0.0
018876,1.2,0.2,0.0
018882,1.2,0.2,0.0
018886,1.2,0.2,0.0
018890,1.2,0.2,0.0
018937,1.2,0.2,0.0
018939,1.2,0.2,0.0
018944,1.2,0.2,0.0
018956,1.2,0.2,0.0
018971,1.2,0.2,0.0
018973,1.2,0.2,0.0
018975,1.2,0.1,0.0
018985,1.2,0.2,0.0
018990,1.2,0.2,0.0
018993,1.2,0.2,0.0
018999,1.2,0.2,0.0
019003,1.2,0.2,0.0
019006,1.2,0.2,0.0
019008,1.2,0.2,0.0
019010,1.2,0.2,0.0
019015,1.2,0.2,0.0
019030,1.2,0.2,0.0
019051,1.2,0.2,0.0
019054,1.2,0.2,0.0
019056,0.3,0.1,0.0
019079,1.2,0.2,0.0
019085,0.8,0.2,0.0
019106,1.2,0.2,0.0
019113,1.2,0.2,0.0
019115,1.2,0.1,0.0
019119,1.2,0.2,0.0
019124,1.2,0.2,0.0
019126,1.2,0.2,0.0
019130,0.8,0.2,0.0
019134,0.7,0.1,0.0
019136,1.2,0.2,0.0
019143,1.2,0.2,0.0
019146,1.0,0.2,0.0
019159,1.2,0.2,0.0
019187,0.6,0.15,0.0
019189,1.2,0.2,0.0
019219,1.2,0.2,0.0
019226,0.8,0.2,
019257,1.2,0.2,0.0
019277,1.2,0.2,0.0
019281,1.2,0.2,0.0
019293,1.2,0.2,0.0
019295,1.2,0.2,0.0
019322,1.2,0.1,0.0
019326,1.2,0.2,0.0
019328,1.2,0.2,0.0
019334,1.2,0.2,0.0
019336,1.2,0.2,0.0
019338,1.2,0.2,0.0
019340,1.2,0.2,0.0
019342,1.2,0.2,0.0
019345,1.2,0.2,0.0
019347,1.2,0.2,0.0
019349,0.8,0.15,0.0
019352,1.2,,
019354,1.2,0.2,
019357,1.2,0.2,0.0
019361,1.2,,
019367,1.2,0.2,0.0
019374,1.2,0.2,
019387,1.2,0.2,
019392,1.2,0.2,0.0
019394,1.2,0.2,0.0
019435,1.2,0.2,0.0
019437,1.2,0.2,0.0
019457,1.2,0.2,0.0
019468,1.2,0.2,0.0
019470,1.2,,
019472,1.2,0.2,0.0
019497,1.2,0.2,0.0
019498,1.2,0.2,0.0
019505,1.0,0.15,0.0
019521,1.2,0.2,
019610,1.2,0.2,0.0
019612,1.2,0.2,0.0
019617,1.2,0.2,
019620,1.2,0.2,0.0
019624,1.2,0.2,0.0
019628,1.2,0.2,0.0
019642,1.2,0.2,0.0
019690,1.2,0.2,0.0
019692,0.8,0.2,0.0
019698,0.6,0.15,0.0
019731,0.8,0.15,0.0
019740,1.2,0.2,0.0
019743,1.2,0.2,0.0
019747,1.2,0.2,0.0
019750,1.2,0.2,0.0
019752,0.8,0.2,0.0
019759,1.2,0.2,0.0
019760,1.2,0.2,0.0
019765,1.2,0.2,0.0
019777,1.2,0.2,0.0
019780,1.2,0.2,
019783,1.2,0.2,0.0
019787,0.8,0.1,0.0
019797,1.2,0.2,0.0
019798,0.5,0.1,0.0
019801,1.2,0.2,0.6
019805,0.3,0.1,
019820,1.2,0.2,0.0
019824,1.0,0.1,0.0
019902,1.0,0.1,0.0
019913,1.2,0.2,
019916,1.2,0.2,0.0
019927,1.2,0.2,0.0
019941,1.2,0.2,0.0
019949,1.2,0.2,0.0
019952,1.2,0.2,0.0
019958,1.2,0.2,0.0
019960,1.2,0.2,0.0
019969,1.2,0.2,0.0
019991,1.2,0.2,0.0
019997,1.2,0.2,0.0
019999,1.2,0.2,0.0
020001,1.2,0.2,
020003,1.2,0.2,
020004,1.2,0.2,0.0
020005,1.2,0.2,0.0
020009,1.2,0.2,
020010,1.2,0.2,
020015,1.2,0.2,0.0
020018,1.2,0.2,
020022,1.2,0.2,
020023,1.2,0.2,0.0
020026,1.2,0.2,
020037,1.2,0.2,0.0
020075,1.2,0.2,0.0
020086,1.2,0.2,0.0
020090,1.2,0.2,0.0
020098,1.0,0.15,0.0
020117,1.2,0.1,0.0
020138,1.2,0.2,0.0
020140,1.0,0.1,0.0
020142,1.2,0.2,0.0
020147,1.0,0.2,0.0
020151,1.2,0.2,0.0
020234,0.2,0.05,0.0
020236,1.2,0.2,0.0
020265,1.2,0.2,0.0
020267,1.2,0.2,0.0
020269,1.2,0.2,0.0
020276,1.2,0.2,0.0
020287,1.0,0.15,0.0
020303,1.2,0.2,0.0
020305,1.2,0.2,0.0
020311,1.0,0.2,0.0
020397,1.2,0.2,0.0
020408,1.2,0.2,0.0
020416,1.2,0.2,0.0
020419,1.2,0.2,0.0
020424,1.2,0.2,0.0
020428,1.2,0.2,0.0
020430,1.2,0.2,0.0
020440,1.2,0.2,0.0
020444,1.2,0.2,0.0
020458,1.2,0.2,0.0
020497,1.2,0.2,0.0
020506,0.3,0.05,0.0
020510,1.2,0.2,0.0
020534,0.2,0.05,0.0
020548,0.3,0.05,0.0
020553,1.2,0.2,0.0
020558,0.8,0.2,0.0
020560,1.2,0.2,0.0
020563,0.5,0.1,0.0
020567,1.2,0.2,0.0
020587,1.2,0.2,0.0
020593,1.2,0.2,0.0
020600,1.0,0.2,0.0
020637,1.2,0.2,0.0
020645,1.2,0.2,0.0
020653,1.2,0.2,0.0
020657,1.2,0.2,0.0
020661,1.2,0.2,0.0
020669,1.2,0.2,0.0
020687,0.3,0.05,0.0
020695,1.2,0.2,0.0
020698,1.2,0.2,0.0
020720,1.0,0.1,0.0
020722,1.0,0.1,0.0
020775,1.0,0.15,0.0
020779,1.2,0.2,0.0
020801,1.2,0.2,0.0
020803,1.2,0.2,0.0
020805,0.6,0.15,0.0
020816,1.2,0.2,0.0
020821,1.2,0.2,0.0
020830,1.2,0.2,0.0
020842,1.2,0.2,0.0
020848,0.8,0.1,0.0
020864,1.0,0.2,0.0
020876,1.2,0.2,0.0
020878,0.6,0.15,0.0
020884,1.2,0.2,0.0
020901,1.2,0.2,0.0
021015,1.2,0.2,0.0
021027,1.2,0.2,0.0
021046,0.8,0.1,0.0
021049,1.0,0.1,0.0
021094,1.2,0.2,0.0
021145,1.2,0.2,0.0
021147,1.0,0.15,0.0
021167,1.2,0.2,0.0
021179,1.2,0.2,0.0
021181,1.2,0.2,0.0
021271,1.2,0.2,0.0
021273,1.2,0.2,0.0
021305,1.2,0.2,0.0
021308,1.2,0.2,0.0
021316,1.2,0.2,0.0
021333,1.2,0.2,0.0
021369,1.2,0.2,0.0
021372,1.2,0.2,0.0
021382,1.2,0.2,0.0
021390,1.2,0.2,0.0
021404,1.2,0.2,0.0
021427,1.2,0.2,0.0
021431,1.2,0.2,0.0
021450,1.2,0.2,0.0
021453,0.3,0.1,0.0
021455,1.2,0.2,0.0
021476,1.2,0.2,0.0
021489,1.2,0.2,0.0
021491,1.2,0.2,0.0
021501,1.2,0.2,0.0
021510,1.2,0.2,0.0
021513,1.2,0.2,0.0
021515,1.2,0.2,0.0
021519,0.15,0.05,0.0
021524,1.2,0.2,0.0
021570,1.0,0.2,0.0
021576,1.2,0.2,0.0
021590,1.2,0.2,0.0
021593,1.2,0.2,0.0
021623,1.2,0.2,0.0
021626,1.2,0.2,0.0
021629,1.2,0.2,0.0
021631,1.2,0.2,0.0
021636,1.2,0.2,0.0
021642,1.2,0.2,0.0
021647,1.2,0.2,0.0
021650,1.2,0.2,0.0
021655,1.2,0.2,0.0
021730,1.2,0.2,0.0
021732,0.3,0.1,0.0
021755,1.2,0.2,0.0
021761,0.2,0.05,0.0
021779,1.2,0.2,0.0
021792,1.2,0.2,0.0
021795,0.7,0.15,0.0
021812,1.2,0.15,0.0
021814,1.2,0.2,0.0
021826,1.2,0.2,0.0
021830,1.0,0.15,0.0
021857,1.2,0.2,0.0
021859,1.0,0.1,0.0
021864,1.2,0.2,0.0
021875,1.2,0.2,0.0
021937,1.2,0.2,0.0
021965,1.2,0.15,0.0
021967,1.2,0.2,0.0
021973,1.2,0.2,0.0
021975,1.2,0.2,0.0
021979,1.2,0.2,0.0
021981,1.2,0.2,0.0
021983,1.2,0.2,0.0
021985,1.2,0.2,0.0
021990,1.2,0.2,0.0
022115,1.2,0.2,0.0
022119,1.2,0.2,0.0
022153,1.2,0.2,0.0
022157,1.2,0.2,0.0
022164,1.2,0.2,0.0
022195,1.2,0.2,0.0
022211,1.2,0.2,0.0
022223,1.2,0.2,0.0
022224,1.2,0.15,0.0
022269,1.2,0.2,0.0
022320,1.2,0.2,0.0
022327,1.2,0.2,0.0
022334,1.2,0.2,0.0
022336,1.2,0.2,0.0
022364,1.2,0.18,0.0
022492,1.0,0.2,0.0
022495,1.2,0.2,0.0
022521,1.2,0.2,0.0
022550,0.6,0.08,0.0
022555,0.6,0.2,0.4
022572,1.2,0.2,0.0
022575,0.6,0.2,0.0
022597,1.2,0.2,0.0
022673,1.2,0.2,0.0
022690,1.2,0.2,0.0
022693,0.8,0.15,0.0
022702,1.2,0.2,0.0
022704,1.2,0.2,0.0
022717,1.2,0.2,0.0
022748,1.2,0.2,0.0
022754,1.2,0.1,0.0
022802,1.2,0.2,0.0
022846,1.2,0.2,0.0
023082,1.2,0.2,0.0
023099,1.2,0.2,0.0
023106,1.2,0.2,0.0
023117,1.2,0.2,0.0
023129,1.2,0.2,0.0
023135,1.2,0.2,0.0
023158,1.2,0.2,0.0
023169,1.2,0.2,0.0
023171,0.3,0.1,0.0
023173,1.2,0.2,0.0
023186,1.2,0.2,0.0
023214,0.5,0.13,0.0
023218,0.2,0.05,0.0
023232,0.7,0.2,0.0
023244,0.5,0.1,0.0
023393,1.2,0.2,0.0
023397,1.2,0.2,0.0
023404,1.2,0.2,0.0
023420,1.2,0.2,0.0
023433,1.2,0.15,0.0
023448,1.2,0.2,0.0
023451,1.2,0.2,0.0
023457,1.2,0.2,0.0
023524,1.2,0.2,0.0
023526,1.2,0.1,0.0
023560,1.2,0.2,0.0
023566,1.2,0.2,0.0
023570,1.2,0.2,0.0
023575,0.2,0.05,0.0
023584,1.2,0.2,0.0
023606,0.6,0.1,0.3
023623,1.2,0.2,0.0
023629,0.8,0.2,0.3
023632,1.2,0.2,0.0
023647,1.2,0.2,0.0
023674,1.2,0.2,0.0
023694,0.2,0.05,0.0
023753,1.2,0.2,0.0
023761,1.0,0.2,0.0
023780,1.2,0.2,0.0
023806,1.2,0.2,0.0
023824,1.2,0.2,0.0
023826,0.8,0.1,0.0
023834,1.2,0.2,0.0
023839,1.2,0.2,0.0
023848,0.3,0.06,0.0
023943,0.6,0.1,0.0
023951,0.8,0.15,0.0
023955,1.0,0.2,0.0
023959,1.0,0.1,0.0
024023,1.2,0.2,0.0
024044,1.2,0.2,0.0
024046,1.2,0.2,0.0
024052,1.2,0.2,0.0
024087,1.2,0.2,0.0
024153,1.2,0.2,0.0
024159,1.2,0.2,0.0
024175,1.2,0.2,0.0
024202,1.2,0.2,0.0
024211,0.6,0.1,0.1
024271,1.2,0.2,0.0
024361,1.2,0.2,0.0
024374,1.2,0.2,0.6
024377,1.2,0.1,0.0
024379,1.2,0.2,0.0
024385,1.2,0.2,0.0
024388,1.2,0.2,0.0
024396,1.2,0.2,0.0
024398,1.2,0.2,0.0
024413,1.2,0.2,0.0
024421,1.2,0.2,0.0
024423,1.2,0.2,0.0
024429,1.2,,
024431,1.2,,
024433,1.2,,
024435,1.2,,
024437,1.2,,
024439,1.2,,
024441,1.2,,
024443,1.2,,
024445,1.2,,
024446,1.2,,
024448,1.2,,
024450,1.2,,
024452,1.2,,
024454,1.2,,
024455,1.2,,
024459,1.2,,
024461,1.2,,
024462,1.2,,
024464,1.2,,
024465,1.2,,
024467,1.2,,
024469,1.2,,
024471,1.2,,
024473,1.2,,
024476,1.2,0.1,0.0
024480,1.2,0.2,0.0
024483,1.0,0.2,0.0
024499,1.2,0.2,0.0
024501,1.2,0.2,0.0
024534,1.2,0.2,0.0
024592,1.2,0.2,0.0
024594,1.2,0.1,0.0
024596,0.8,0.15,0.0
024598,1.2,0.2,0.0
024632,1.2,0.2,0.0
024638,0.7,0.15,0.0
024640,1.2,0.2,0.0
024645,0.8,0.1,0.0
024647,1.2,0.2,0.0
024658,1.0,0.2,0.0
024661,0.6,0.1,0.0
024672,1.2,0.2,0.0
024674,1.2,0.2,0.0
024676,1.2,0.2,0.0
024678,1.2,0.2,0.0
024683,1.2,0.2,0.0
024691,1.2,0.2,0.0
024693,1.2,0.2,0.0
024709,1.2,0.2,0.0
024711,1.2,0.2,0.0
024717,1.2,0.2,0.0
024729,1.2,0.2,0.0
024735,1.2,0.2,0.0
024737,1.2,0.18,0.0
024786,1.2,0.2,0.0
024790,1.2,0.2,0.0
024794,1.2,0.2,0.0
024796,1.2,0.2,0.0
024798,0.6,0.1,
024800,1.2,0.15,0.0
024802,1.2,0.2,0.0
024804,1.0,0.15,0.0
024806,1.2,0.2,0.0
024808,1.2,0.2,0.0
024812,1.2,,
024818,1.2,0.2,0.0
024824,1.2,0.2,0.0
024826,1.2,0.2,0.0
024830,1.2,0.2,0.0
024836,1.2,0.2,0.0
024841,1.2,0.2,0.0
024866,1.2,0.2,0.0
024895,1.2,0.2,0.0
024900,1.2,0.2,0.0
024917,1.0,0.2,0.0
024923,1.2,0.2,0.0
024931,1.0,0.2,0.0
024934,0.8,0.1,0.0
024935,0.8,0.1,0.6
024964,1.2,0.2,0.0
025011,1.2,0.2,0.0
025017,1.2,0.2,0.0
025022,1.2,0.2,0.0
025058,1.2,,
025060,1.2,,
025065,1.2,,
025068,1.2,,
025069,1.2,,
025073,1.2,,
025075,1.2,,
025077,1.2,,
025082,1.2,,
025090,1.2,0.2,0.0
025149,0.6,0.1,0.0
025172,1.2,0.2,0.0
025184,1.2,,
025202,1.2,0.2,0.0
025208,1.2,0.2,0.0
025216,1.2,0.2,0.0
025222,1.2,0.2,0.0
025231,1.2,0.2,0.0
025255,1.2,0.2,0.0
025287,1.2,0.2,0.0
025299,1.2,0.2,0.6
025319,1.0,0.2,0.0
025326,1.0,0.2,0.0
025340,1.2,,
025349,1.2,0.18,0.0
025352,0.8,0.1,0.0
025355,0.5,0.1,0.0
025358,0.8,0.15,0.0
025360,1.0,0.2,0.0
025368,0.8,0.1,0.0
025386,1.2,0.2,0.0
025390,1.2,0.2,0.0
025392,1.2,0.2,0.0
025404,1.2,0.2,0.0
025408,1.2,0.2,0.0
025421,1.2,0.2,0.0
025428,1.2,0.2,0.0
025439,1.2,,
025445,1.2,0.2,0.0
025447,1.2,0.2,0.0
025449,1.2,0.2,0.0
025459,1.2,0.2,0.0
025486,1.2,0.2,0.0
025499,1.2,0.2,0.0
025511,1.2,,
025527,0.8,0.2,0.0
025533,1.2,0.2,0.0
025544,1.2,0.2,0.0
025546,1.2,0.2,0.0
025558,1.2,0.2,0.0
025568,1.0,0.1,0.0
025573,1.2,0.2,0.0
025580,1.2,0.2,0.0
025582,0.6,0.1,0.0
025584,1.2,0.2,0.0
025599,1.0,0.2,0.4
025646,1.2,0.2,0.0
025648,1.2,0.2,0.0
025650,1.2,0.2,0.0
025656,1.2,0.2,0.0
025658,1.2,0.2,0.0
025666,1.2,,
025668,0.6,0.15,
025674,1.2,0.2,0.0
025684,1.2,,
025686,1.2,,
025688,1.2,0.2,0.0
025694,1.2,0.2,0.0
025702,1.2,0.2,0.0
025709,1.2,,
025715,0.7,0.15,0.0
025721,1.2,0.2,0.0
025736,1.2,0.2,
025748,1.0,0.2,0.0
025750,1.0,0.2,0.0
025753,1.2,,
025758,1.2,,
025761,1.2,,
025769,1.2,0.2,0.0
025771,0.6,0.15,0.0
025773,0.6,0.1,0.0
025777,1.2,0.2,0.0
025783,1.0,0.2,0.0
025785,1.2,0.2,0.0
025788,1.2,,
025792,1.2,0.2,0.0
025794,1.2,,
025824,1.2,,
025828,1.0,0.2,0.0
025830,1.2,,
025838,1.2,0.2,0.0
025839,1.2,0.2,0.0
025843,1.0,0.2,0.0
025845,1.2,,
025848,1.2,0.2,0.0
025854,1.2,0.2,0.0
025860,1.2,0.2,0.0
025870,1.2,0.2,0.0
025872,0.8,0.15,0.0
025877,1.2,0.2,0.0
025880,1.2,,
025889,0.4,0.12,0.0
025904,0.6,0.15,0.0
025918,1.2,,
025923,1.2,0.2,0.0
025926,1.2,0.2,0.0
025928,1.2,0.2,0.0
025930,1.2,,
025933,1.2,,
025940,1.2,0.2,0.0
025956,1.2,0.2,0.0
025964,1.2,,
025968,1.2,0.2,0.0
025985,1.0,0.2,0.0
025993,0.6,0.15,0.0
025995,0.6,0.15,0.0
025997,0.8,0.15,0.0
026003,1.2,,
026066,1.2,,
026068,1.2,0.2,0.0
026070,1.2,0.2,0.0
026072,1.2,0.2,0.0
026074,1.2,0.2,0.0
026076,1.2,0.2,0.0
026078,1.2,0.2,0.0
026081,1.2,,
026089,1.2,0.2,0.0
026124,1.2,0.2,0.0
026140,0.7,0.15,0.0
026167,1.2,0.2,0.0
026173,1.2,0.2,0.0
026177,1.2,0.2,0.0
026187,1.2,0.2,0.0
026195,1.2,0.2,0.0
026199,1.2,0.2,0.0
026202,0.6,0.1,0.0
026210,1.2,0.2,0.0
026212,1.2,,
026223,0.6,,
026230,0.6,0.1,0.0
026237,1.2,0.18,0.0
026257,1.2,0.2,0.0
026273,1.2,0.2,0.0
026277,1.2,0.2,0.0
026282,1.2,0.2,0.0
026284,1.2,0.2,0.0
026286,1.2,,
026293,1.2,0.2,0.4
026303,1.2,0.2,0.0
026323,1.2,0.2,0.0
026327,1.2,0.18,0.0
026332,1.2,0.2,0.0
026384,1.2,0.2,0.0
026396,1.2,0.2,0.0
026430,1.2,,
026440,1.2,,
026448,1.2,0.2,0.0
026464,1.2,0.2,0.0
026466,1.2,0.2,0.0
026468,1.2,0.2,0.0
026470,1.2,0.2,0.0
026473,1.2,0.2,0.0
026475,1.2,0.2,0.0
026479,1.2,0.2,0.0
026486,1.2,0.2,0.0
026488,1.2,0.2,0.0
026490,1.2,,
026532,1.2,,
026538,1.2,0.2,0.0
026540,1.2,,
026556,1.2,0.2,0.0
026560,1.2,0.2,0.0
026562,1.2,0.2,0.0
026600,1.2,0.1,0.0
026602,1.2,,
026609,1.2,0.2,0.0
026617,1.2,0.2,0.0
026619,1.2,0.2,0.0
026626,1.2,0.2,0.0
026632,1.2,0.2,0.0
026634,1.2,0.2,0.0
026638,1.2,0.2,0.0
026673,1.2,0.2,0.0
026678,1.2,0.2,0.0
026680,1.2,0.2,0.0
026684,1.2,,
026686,1.2,0.2,0.0
026745,1.2,0.2,
026746,1.2,0.2,0.0
026752,1.2,,
026756,1.2,0.2,0.0
026760,1.2,0.2,0.0
026762,1.2,,
026803,1.2,0.2,0.0
026807,1.2,,
026820,1.2,,
026837,1.2,0.15,0.0
026839,1.2,0.2,0.0
026841,1.2,,
026850,1.2,0.15,0.0
026859,1.2,0.2,0.0
026864,1.2,0.2,0.0
026867,1.2,0.2,0.0
026870,1.2,,
026872,1.2,,
026874,1.2,0.2,0.0
026886,1.2,0.2,0.0
026890,1.2,0.2,0.0
026897,1.2,0.2,0.0
026901,0.6,0.15,0.0
026903,1.2,0.2,0.0
026905,0.8,0.2,0.0
026918,1.2,0.2,0.0
026923,1.2,0.2,0.0
026933,1.2,0.2,0.0
026939,1.2,0.2,0.0
026941,1.2,0.2,0.0
026944,0.6,0.15,
026947,1.2,0.2,0.0
026960,0.8,0.2,0.0
026968,0.8,0.1,0.0
026984,0.6,0.1,0.0
026986,1.2,0.2,0.0
026988,1.2,0.2,0.0
026990,1.2,,
026993,1.2,0.2,0.0
026995,1.2,0.2,0.0
026997,1.2,,
027000,1.2,0.2,0.0
027010,1.2,0.2,0.0
027012,1.2,0.2,0.0
027035,1.2,,
027041,1.2,0.2,0.0
027045,1.2,0.15,0.0
027049,1.2,0.2,0.0
027051,1.2,0.2,0.0
027053,1.2,0.2,0.0
027057,1.2,,
027129,1.2,0.2,0.0
027131,1.2,0.15,0.0
027149,1.2,0.2,0.0
027156,1.2,0.2,0.0
027158,1.2,,
027184,1.2,0.2,0.0
027187,1.2,,
027189,1.2,0.2,0.0
027193,1.2,,
027201,1.2,0.2,0.0
027203,1.2,0.2,0.0
027207,1.2,0.2,0.0
027215,1.2,0.1,0.0
027221,1.2,0.2,0.0
027225,1.2,,
027229,1.2,0.2,0.0
027235,1.2,0.2,
027273,1.2,0.2,0.0
027297,1.2,,
027299,1.2,,
027301,1.2,0.2,0.0
027311,1.2,,
027328,1.2,0.2,0.0
027330,0.6,0.15,0.0
027342,0.4,0.15,0.0
027360,1.2,0.1,0.0
027362,1.2,0.1,0.0
027436,1.2,,
027444,1.2,0.2,0.0
027446,1.0,0.1,0.0
027476,1.2,0.2,0.0
027480,1.2,0.15,0.0
027568,0.6,0.15,0.0
027570,1.2,0.2,0.0
027582,1.2,0.2,0.0
027590,1.2,0.2,0.0
027623,1.2,0.2,
027650,1.2,0.1,0.0
027664,1.2,0.2,0.0
027673,0.6,0.1,0.0
027681,1.2,,
027684,1.2,,
027699,1.2,0.2,0.0
027708,1.2,0.2,0.0
027713,1.2,0.2,0.0
027739,0.6,0.15,0.0
027769,1.2,0.2,0.0
027848,0.5,0.1,0.0
027854,1.2,0.2,0.0
027905,1.2,0.2,0.0
028229,0.8,0.15,0.0
028231,1.2,0.2,0.0
028291,1.2,0.15,0.0
028357,1.2,0.2,
028374,1.2,0.15,0.0
028406,1.2,0.2,0.0
028760,1.0,0.2,0.0
028813,1.2,0.2,0.0
040001,1.2,0.2,
040004,1.2,0.2,
040005,1.2,0.2,0.0
040007,1.2,0.2,
050001,1.2,0.2,
050004,1.2,0.2,0.0
050007,1.2,0.2,
050008,1.2,0.2,
050009,1.2,0.2,
050010,1.2,0.2,
050012,1.2,0.2,
050014,1.2,0.2,
050018,1.2,0.2,
050022,1.2,0.2,
050026,1.2,0.2,0.0
050201,1.2,0.2,
070001,1.2,0.2,
070003,1.2,0.2,
070019,1.2,0.2,0.0
070021,1.2,0.2,
070022,1.2,0.2,
070027,1.2,0.2,
070032,1.2,0.2,0.0
070099,1.2,0.2,
080001,1.2,0.2,0.0
080002,1.2,0.2,0.0
080005,1.2,0.2,0.0
080007,1.2,0.2,0.0
080008,1.0,0.2,0.0
080012,1.2,0.2,0.0
080015,1.2,0.2,
090001,1.2,0.2,0.0
090003,1.2,0.2,0.0
090013,1.2,0.2,0.0
090015,1.2,0.2,0.0
090016,1.2,0.2,0.0
090018,1.2,0.2,0.0
090019,1.2,0.2,0.0
090020,1.2,0.2,0.0
100016,1.2,0.2,0.0
100020,1.2,0.2,0.0
100022,1.2,0.2,0.0
100026,1.2,0.2,
100029,1.2,0.2,
100039,1.2,0.2,0.0
100056,1.2,0.2,
100060,1.2,0.2,
110001,1.2,0.2,
110015,1.2,0.2,
110022,1.2,0.2,
110023,1.2,0.2,0.0
110025,1.2,0.2,
110029,1.2,0.2,
112002,1.2,0.2,
121001,0.75,0.2,
121002,1.2,0.2,
121003,1.2,0.2,
121005,1.2,0.2,
121006,1.2,0.2,
121008,1.2,0.2,
121010,1.2,0.2,0.0
150968,1.2,0.2,0.0
151001,1.2,0.2,0.0
151002,0.75,0.2,0.0
159503,0.5,0.1,
159522,0.5,0.1,
159579,0.5,0.1,
159646,0.5,0.1,
159683,0.5,0.1,
159693,0.5,0.1,
159710,0.5,0.1,
159733,0.5,0.1,
159769,0.5,0.1,
159789,0.5,0.1,
159803,0.5,0.15,
159809,0.15,0.05,
159815,0.3,0.1,
159897,0.5,0.1,
159926,0.3,0.1,
159932,0.5,0.1,
159951,0.5,0.1,
159983,0.3,0.1,
159984,0.3,0.1,
159986,0.3,0.1,
159987,0.3,0.08,
159990,0.5,0.1,
160105,1.2,0.2,
160106,1.2,0.2,
160127,1.2,0.2,0.0
160143,1.2,0.2,
160211,1.2,0.2,
160212,1.2,0.2,0.0
160215,1.2,0.2,
160220,0.7,0.2,0.0
160311,1.2,0.2,0.0
160314,1.2,0.2,
160322,1.2,0.2,0.0
160323,1.0,0.2,0.0
160324,1.2,0.2,
160415,1.5,0.25,
160421,1.2,0.2,
160505,1.2,0.2,
160512,1.2,0.2,0.0
160518,1.2,0.2,
160519,1.2,0.2,
160522,1.5,0.25,
160524,1.2,0.2,
160526,1.2,0.2,0.0
160527,1.2,0.2,0.0
160603,1.2,0.2,
160605,1.2,0.2,
160607,1.2,0.2,
160610,1.2,0.2,
160611,1.2,0.2,0.0
160613,1.2,0.2,0.0
160624,1.2,0.2,
160627,1.2,0.2,
160812,1.2,0.2,
160813,1.2,0.2,
160814,1.0,0.2,
160910,1.2,0.2,0.0
160916,1.2,0.2,0.0
161038,0.9,0.2,0.0
161131,1.2,0.2,
161213,0.6,0.13,
161219,1.2,0.2,0.0
161605,1.2,0.2,0.0
161606,1.2,0.2,0.0
161609,1.2,0.2,0.0
161610,1.2,0.2,0.0
161611,1.2,0.2,0.0
161616,1.2,0.2,0.0
161706,1.2,0.2,
161810,1.2,0.2,0.0
161818,1.2,0.2,0.0
161823,0.315,0.1,0.0
162102,1.2,0.2,0.0
162107,1.2,0.2,0.0
162201,1.2,0.2,
162202,1.2,0.2,
162203,1.2,0.2,
162204,1.2,0.2,0.0
162205,0.7,0.2,
162207,1.2,0.2,
162208,1.2,0.2,0.0
162209,1.2,0.2,0.0
162211,0.7,0.2,
162212,1.2,0.2,0.0
162413,0.5,0.1,0.0
162717,1.2,0.2,0.0
163001,1.2,0.2,0.0
163110,1.2,0.2,0.0
163415,1.2,0.2,0.0
163417,1.2,0.2,0.0
