year,month,report_type,type_name,fund_code,fund_short_name,title,report_send_date,organ_name,upload_info_id
2024,2024-07,FB060010,清算报告,970018,方正证券金港湾,方正证券金港湾六个月持有期债券型集合资产管理计划清算报告,2024-07-11,方正证券,1118361
2024,2024-08,FB060010,清算报告,005108,圆信永丰双利优选,圆信永丰双利优选定期开放灵活配置混合型证券投资基金2024年清算报告,2024-08-31,圆信永丰,1151446
2024,2024-08,FB060010,清算报告,008672,宝盈祥泽混合,宝盈祥泽混合型证券投资基金2024年清算报告,2024-08-30,宝盈,1149269
2024,2024-08,FB060010,清算报告,561710,博时中证疫苗与生物技术ETF,博时中证疫苗与生物技术交易型开放式指数证券投资基金清算报告,2024-08-30,博时,1150733
2024,2024-08,FB060010,清算报告,009409,华安添福18个月混合,华安添福18个月持有期混合型证券投资基金清算报告,2024-08-29,华安,1142524
2024,2024-08,FB060010,清算报告,970062,华鑫证券乐享周周购三个月滚动持有债券,华鑫证券乐享周周购三个月滚动持有债券型集合资产管理计划2024年清算报告,2024-08-28,华鑫证券,1141806
2024,2024-08,FB060010,清算报告,013218,国泰中证有色金属ETF发起联接,国泰中证有色金属交易型开放式指数证券投资基金发起式联接基金清算报告,2024-08-28,国泰,1141444
2024,2024-08,FB060010,清算报告,159769,消费电子龙头ETF,银华中证消费电子主题交易型开放式指数证券投资基金清算报告,2024-08-28,银华,1141501
2024,2024-08,FB060010,清算报告,159990,小盘价值,银华巨潮小盘价值交易型开放式指数证券投资基金清算报告,2024-08-28,银华,1141534
2024,2024-08,FB060010,清算报告,515280,富国中证银行ETF,富国中证银行交易型开放式指数证券投资基金清算报告,2024-08-28,富国,1141668
2024,2024-08,FB060010,清算报告,008610,海富通添鑫收益债券,海富通添鑫收益债券型证券投资基金清算报告,2024-08-28,海富通,1141763
2024,2024-08,FB060010,清算报告,018069,银河成长远航混合,银河成长远航混合型证券投资基金清算报告,2024-08-27,银河,1141050
2024,2024-08,FB060010,清算报告,005252,中海添瑞定期开放混合,中海添瑞定期开放混合型证券投资基金清算报告,2024-08-27,中海,1141072
2024,2024-08,FB060010,清算报告,009595,山西证券裕桓一年持有,山西证券裕桓一年持有期混合型发起式证券投资基金2024年清算报告,2024-08-27,山西证券,1141095
2024,2024-08,FB060010,清算报告,003754,国泰普益灵活配置混合,国泰普益灵活配置混合型证券投资基金清算报告,2024-08-27,国泰,1141098
2024,2024-08,FB060010,清算报告,162211,宏利品质生活混合,宏利品质生活灵活配置混合型证券投资基金清算报告,2024-08-27,宏利,1141174
2024,2024-08,FB060010,清算报告,011265,长盛安泰一年持有混合,长盛安泰一年持有期混合型证券投资基金清算报告,2024-08-22,长盛,1139920
2024,2024-08,FB060010,清算报告,012882,工银科技龙头ETF发起式联接,工银瑞信中证科技龙头交易型开放式指数证券投资基金发起式联接基金清算报告,2024-08-22,工银瑞信,1140111
2024,2024-08,FB060010,清算报告,014761,金鹰民稳混合,金鹰民稳混合型证券投资基金2024年清算报告,2024-08-22,金鹰,1140135
2024,2024-08,FB060010,清算报告,011214,招商惠润一年定开混合发起式（MOM）,招商惠润一年定期开放混合型发起式管理人中管理人（MOM）证券投资基金清算报告,2024-08-20,招商,1139530
2024,2024-08,FB060010,清算报告,013019,国泰中证全指建筑材料ETF发起联接,国泰中证全指建筑材料交易型开放式指数证券投资基金发起式联接基金清算报告,2024-08-19,国泰,1139156
2024,2024-08,FB060010,清算报告,004481,华宝第三产业混合,华宝第三产业灵活配置混合型证券投资基金清算报告,2024-08-08,华宝,1136138
2024,2024-08,FB060010,清算报告,018107,中欧盈选进取3个月持有混合（FOF）,中欧盈选进取3个月持有期混合型基金中基金（FOF）2024年清算报告,2024-08-06,中欧,1135660
2024,2024-08,FB060010,清算报告,012326,天弘中证全指医疗保健设备与服务ETF发起式联接,天弘中证全指医疗保健设备与服务交易型开放式指数证券投资基金发起式联接基金清算报告,2024-08-05,天弘,1135502
2024,2024-08,FB060010,清算报告,517280,天弘中证沪港深线上消费主题ETF,天弘中证沪港深线上消费主题交易型开放式指数证券投资基金清算报告,2024-08-05,天弘,1135503
2024,2024-08,FB060010,清算报告,005715,人保纯债一年定开,人保纯债一年定期开放债券型证券投资基金2024年清算报告,2024-08-03,人保资产,1135411
2024,2024-08,FB060010,清算报告,006455,人保福睿18个月定期开放债券,人保福睿18个月定期开放债券型证券投资基金2024年清算报告,2024-08-03,人保资产,1135413
2024,2024-08,FB060010,清算报告,006461,人保福泽一年定期开放债券,人保福泽纯债一年定期开放债券型证券投资基金2024年清算报告,2024-08-03,人保资产,1135414
2024,2024-08,FB060010,清算报告,012431,国投瑞银安泰混合,国投瑞银安泰混合型证券投资基金2024年清算报告,2024-08-02,国投瑞银,1135161
2024,2024-09,FB060010,清算报告,011226,西部利得聚盈一年定开债券,西部利得聚盈一年定期开放债券型证券投资基金清算报告,2024-09-30,西部利得,1163466
2024,2024-09,FB060010,清算报告,003799,华安新泰利灵活配置混合,华安新泰利灵活配置混合型证券投资基金清算报告,2024-09-28,华安,1163795
2024,2024-09,FB060010,清算报告,010857,宝盈祥乐一年持有期混合,宝盈祥乐一年持有期混合型证券投资基金2024年清算报告,2024-09-28,宝盈,1163810
2024,2024-09,FB060010,清算报告,017890,中银证券优势成长混合,中银证券优势成长混合型证券投资基金基金财产清算报告,2024-09-27,中银国际证券,1162710
2024,2024-09,FB060010,清算报告,013177,华宝深创100ETF发起式联接,华宝深证创新100交易型开放式指数证券投资基金发起式联接基金清算报告,2024-09-26,华宝,1161473
2024,2024-09,FB060010,清算报告,008526,华泰柏瑞行业精选混合,华泰柏瑞行业精选混合型证券投资基金清算报告,2024-09-26,华泰柏瑞,1161971
2024,2024-09,FB060010,清算报告,013028,恒越品质生活混合发起式,恒越品质生活混合型发起式证券投资基金2024年清算报告,2024-09-25,恒越,1160823
2024,2024-09,FB060010,清算报告,012598,华安国证生物医药ETF发起式联接,华安国证生物医药交易型开放式指数证券投资基金发起式联接基金清算报告,2024-09-25,华安,1160940
2024,2024-09,FB060010,清算报告,013105,华安中证光伏产业ETF发起式联接,华安中证光伏产业交易型开放式指数证券投资基金发起式联接基金清算报告,2024-09-25,华安,1160941
2024,2024-09,FB060010,清算报告,012645,建信中证全指证券公司ETF发起式联接,建信中证全指证券公司交易型开放式指数证券投资基金发起式联接基金清算报告,2024-09-25,建信,1161241
2024,2024-09,FB060010,清算报告,013437,财通资管中证有色金属指数发起式,财通资管中证有色金属指数型发起式证券投资基金清算报告,2024-09-24,财通资管,1160181
2024,2024-09,FB060010,清算报告,005444,光大保德信精选18个月混合,光大保德信多策略精选18个月定期开放灵活配置混合型证券投资基金清算报告,2024-09-23,光大保德信,1159695
2024,2024-09,FB060010,清算报告,012315,创金合信港股通成长股票,创金合信港股通成长股票型发起式证券投资基金清算报告,2024-09-20,创金合信,1159440
2024,2024-09,FB060010,清算报告,970023,天风天盈一年定开混合,天风天盈一年定期开放混合型集合资产管理计划2024年清算报告,2024-09-19,天风资管,1158723
2024,2024-09,FB060010,清算报告,159522,景顺长城国证2000ETF,景顺长城国证 2000 交易型开放式指数证券投资基金清算报告,2024-09-19,景顺长城,1158616
2024,2024-09,FB060010,清算报告,970071,第一创业创享纯债,第一创业创享纯债债券型集合资产管理计划清算报告,2024-09-18,第一创业证券,1158102
2024,2024-09,FB060010,清算报告,017803,富国汇诚18个月封闭式债券,富国汇诚18个月封闭式债券型证券投资基金清算报告,2024-09-18,富国,1158216
2024,2024-09,FB060010,清算报告,020563,鹏扬国证财富管理指数型发起式,鹏扬国证财富管理指数型发起式证券投资基金清算报告,2024-09-14,鹏扬,1158010
2024,2024-09,FB060010,清算报告,012272,渤海汇金创新价值一年持有期混合,渤海汇金创新价值一年持有期混合型发起式证券投资基金清算报告,2024-09-13,渤海汇金,1157363
2024,2024-09,FB060010,清算报告,159823,嘉实H股50ETF(QDII),嘉实恒生中国企业交易型开放式指数证券投资基金（QDII）清算报告,2024-09-13,嘉实,1157468
2024,2024-10,FB060010,清算报告,013162,广发中证沪港深科技龙头ETF联接,广发中证沪港深科技龙头交易型开放式指数证券投资基金发起式联接基金清算报告,2024-10-31,广发,1182763
2024,2024-10,FB060010,清算报告,159987,创新ETF,银华中证研发创新100交易型开放式指数证券投资基金清算报告,2024-10-31,银华,1182795
2024,2024-10,FB060010,清算报告,013802,财通资管中证钢铁指数发起式,财通资管中证钢铁指数型发起式证券投资基金清算报告,2024-10-30,财通资管,1182244
2024,2024-10,FB060010,清算报告,013031,民生加银中证800指数增强发起式,民生加银中证800指数增强型发起式证券投资基金基金清算报告,2024-10-26,民生加银,1181680
2024,2024-10,FB060010,清算报告,013371,民生加银新能源智选混合发起,民生加银新能源智选混合型发起式证券投资基金清算报告,2024-10-25,民生加银,1176571
2024,2024-10,FB060010,清算报告,004276,浦银安盛安和回报定开混合,浦银安盛安和回报定期开放混合型证券投资基金清算报告,2024-10-25,浦银基金,1177031
2024,2024-10,FB060010,清算报告,006277,中金瑞和,中金瑞和灵活配置混合型证券投资基金清算报告,2024-10-25,中金,1180979
2024,2024-10,FB060010,清算报告,012415,德邦上证G60综指增强,德邦上证G60创新综合指数增强型发起式证券投资基金清算报告,2024-10-24,德邦,1171574
2024,2024-10,FB060010,清算报告,004149,博时鑫惠混合,博时鑫惠灵活配置混合型证券投资基金基金清算报告,2024-10-23,博时,1168520
2024,2024-10,FB060010,清算报告,010711,华富国潮优选混合发起式,华富国潮优选混合型发起式证券投资基金清算报告,2024-10-23,华富,1168724
2024,2024-10,FB060010,清算报告,011361,华夏博锐一年持有混合（MOM）,华夏博锐一年持有期混合型管理人中管理人（MOM）发起式证券投资基金清算报告,2024-10-23,华夏,1168746
2024,2024-10,FB060010,清算报告,513960,博时港股通消费ETF,博时中证港股通消费主题交易型开放式指数证券投资基金清算报告,2024-10-22,博时,1168181
2024,2024-10,FB060010,清算报告,011448,中银证券均衡成长混合,中银证券均衡成长混合型证券投资基金基金财产清算报告,2024-10-22,中银国际证券,1168235
2024,2024-10,FB060010,清算报告,004790,富荣中证500指数增强,富荣中证500指数增强型证券投资基金2024年清算报告,2024-10-22,富荣,1168398
2024,2024-10,FB060010,清算报告,015347,泰康景气行业混合,泰康景气行业混合型证券投资基金清算报告,2024-10-22,泰康,1168072
2024,2024-10,FB060010,清算报告,017798,易方达恒固18个月封闭式债券,易方达恒固18个月封闭式债券型证券投资基金清算报告,2024-10-22,易方达,1168170
2024,2024-10,FB060010,清算报告,007445,国投瑞银顺悦债券,国投瑞银顺悦3个月定期开放债券型证券投资基金2024年清算报告,2024-10-22,国投瑞银,1168278
2024,2024-10,FB060010,清算报告,011433,中加聚优一年混合,中加聚优一年定期开放混合型证券投资基金清算报告,2024-10-21,中加,1167958
2024,2024-10,FB060010,清算报告,016187,南方景气楚荟3个月持有混合（FOF）,南方景气楚荟3个月持有期混合型基金中基金（FOF）清算报告,2024-10-21,南方,1168037
2024,2024-10,FB060010,清算报告,010403,华商景气优选混合,华商景气优选混合型证券投资基金清算报告,2024-10-19,华商,1167815
2024,2024-10,FB060010,清算报告,012296,银河兴益一年定开债券,银河兴益一年定期开放债券型发起式证券投资基金清算报告,2024-10-16,银河,1166544
2024,2024-10,FB060010,清算报告,013441,东财创新医疗六个月定开混合发起式,西藏东财创新医疗六个月定期开放混合型发起式证券投资基金2024年清算报告,2024-10-15,东财基金,1166212
2024,2024-10,FB060010,清算报告,005000,泰康泉林量化价值精选混合,泰康泉林量化价值精选混合型证券投资基金清算报告,2024-10-12,泰康,1165978
2024,2024-10,FB060010,清算报告,001424,博时新起点混合,博时新起点灵活配置混合型证券投资基金基金清算报告,2024-10-11,博时,1165791
2024,2024-10,FB060010,清算报告,009545,博时鑫荣稳健混合,博时鑫荣稳健混合型证券投资基金清算报告,2024-10-11,博时,1165799
2024,2024-10,FB060010,清算报告,017807,南方恒泽18个月封闭式债券,南方恒泽18个月封闭式债券型证券投资基金2024年清算报告,2024-10-09,南方,1165015
2024,2024-11,FB060010,清算报告,017312,农银医疗精选股票,农银汇理医疗精选股票型证券投资基金清算报告,2024-11-30,农银汇理,1192450
2024,2024-11,FB060010,清算报告,013926,易米国证消费100指数增强发起,易米国证消费100指数增强型发起式证券投资基金清算报告,2024-11-29,易米,1192113
2024,2024-11,FB060010,清算报告,004731,万家瑞尧灵活配置混合,万家瑞尧灵活配置混合型证券投资基金2024年清算报告,2024-11-28,万家,1191212
2024,2024-11,FB060010,清算报告,013447,华宝中证智能制造主题ETF发起式联接,华宝中证智能制造主题交易型开放式指数证券投资基金发起式联接基金2024年清算报告,2024-11-21,华宝,1188739
2024,2024-11,FB060010,清算报告,013135,银河悦宁稳健养老目标一年持有混合发起（FOF）,银河悦宁稳健养老目标一年持有期混合型发起式基金中基金（FOF）清算报告,2024-11-21,银河,1188744
2024,2024-11,FB060010,清算报告,970052,方正鑫悦一年持有债券,方正证券鑫悦一年持有期债券型集合资产管理计划清算报告,2024-11-21,方正证券,1188787
2024,2024-11,FB060010,清算报告,013605,华夏中证内地低碳经济主题ETF发起式联接,华夏中证内地低碳经济主题交易型开放式指数证券投资基金发起式联接基金清算报告,2024-11-15,华夏,1186963
2024,2024-11,FB060010,清算报告,168207,国联创业板两年定开混合,国联创业板两年定期开放混合型证券投资基金清算报告,2024-11-14,国联,1186442
2024,2024-11,FB060010,清算报告,013735,创金合信添福平衡养老目标三年持有期混合发起（FOF）,创金合信添福平衡养老目标三年持有期混合型发起式基金中基金（FOF）清算报告,2024-11-14,创金合信,1186586
2024,2024-11,FB060010,清算报告,013626,华夏周期驱动混合发起式,华夏周期驱动混合型发起式证券投资基金清算报告,2024-11-11,华夏,1185683
2024,2024-11,FB060010,清算报告,012151,港股通50ETF联接A/C,华泰柏瑞中证港股通50交易型开放式指数证券投资基金发起式联接基金清算报告,2024-11-08,华泰柏瑞,1184882
2024,2024-11,FB060010,清算报告,013093,汇添富中证沪港深科技龙头指数发起式,汇添富中证沪港深科技龙头指数型发起式证券投资基金清算报告,2024-11-08,汇添富,1185073
2024,2024-11,FB060010,清算报告,013473,华宝中证新材料ETF发起式联接,华宝中证新材料主题交易型开放式指数证券投资基金发起式联接基金2024年清算报告,2024-11-07,华宝,1184535
2024,2024-11,FB060010,清算报告,013150,华宝稳健目标风险三个月持有混合发起（FOF）,华宝稳健目标风险三个月持有期混合型发起式基金中基金（FOF）清算报告,2024-11-06,华宝,1184161
2024,2024-11,FB060010,清算报告,013833,国泰中证500ETF发起联接,国泰中证500交易型开放式指数证券投资基金发起式联接基金清算报告,2024-11-05,国泰,1183922
2024,2024-11,FB060010,清算报告,018268,建信锋睿优选混合,建信锋睿优选混合型证券投资基金清算报告,2024-11-02,建信,1183548
2024,2024-12,FB060010,清算报告,007821,华泰紫金丰利中短债发起,华泰紫金丰利中短债债券型发起式证券投资基金清算报告,2024-12-31,华泰资管,1205662
2024,2024-12,FB060010,清算报告,519961,长信利广混合,长信利广灵活配置混合型证券投资基金2024年清算报告,2024-12-31,长信,1205824
2024,2024-12,FB060010,清算报告,017116,浦银安盛中证光伏产业ETF联接,浦银安盛中证光伏产业交易型开放式指数证券投资基金联接基金清算报告,2024-12-31,浦银基金,1205917
2024,2024-12,FB060010,清算报告,014090,国联添益进取3个月持有混合发起（FOF）,国联添益进取3个月持有期混合型发起式基金中基金（FOF）清算报告,2024-12-30,国联,1204784
2024,2024-12,FB060010,清算报告,018712,浦银安盛招睿精选3个月持有混合（FOF）,浦银安盛招睿精选3个月持有期混合型基金中基金（FOF）清算报告,2024-12-30,浦银基金,1205091
2024,2024-12,FB060010,清算报告,009084,申万菱信安泰鑫利纯债一年定期开放债券型发起式,申万菱信安泰鑫利纯债一年定期开放债券型发起式证券投资基金清算报告,2024-12-30,申万菱信,1205150
2024,2024-12,FB060010,清算报告,012796,汇安裕兴12个月定开纯债债券,汇安裕兴12个月定期开放纯债债券型发起式证券投资基金清算报告,2024-12-28,汇安,1204618
2024,2024-12,FB060010,清算报告,009027,浦银安盛安远回报一年持有期混合,浦银安盛安远回报一年持有期混合型证券投资基金清算报告,2024-12-27,浦银基金,1204413
2024,2024-12,FB060010,清算报告,017713,长盛安悦一年持有,长盛安悦一年持有期混合型证券投资基金清算报告,2024-12-27,长盛,1204418
2024,2024-12,FB060010,清算报告,012561,天弘中证新材料指数,天弘中证新材料主题指数型发起式证券投资基金清算报告,2024-12-27,天弘,1204429
2024,2024-12,FB060010,清算报告,013920,兴华创新医疗6个月持有混合发起,兴华创新医疗6个月持有期混合型发起式证券投资基金清算报告,2024-12-27,兴华,1204526
2024,2024-12,FB060010,清算报告,970027,国海六个月滚动持有债券型,国海六个月滚动持有债券型集合资产管理计划清算报告,2024-12-26,国海证券,1203491
2024,2024-12,FB060010,清算报告,010194,博时睿祥15个月定开混合,博时睿祥15个月定期开放混合型证券投资基金清算报告,2024-12-25,博时,1203105
2024,2024-12,FB060010,清算报告,012759,工银沪港深互联网ETF发起式联接,工银瑞信中证沪港深互联网交易型开放式指数证券投资基金发起式联接基金清算报告,2024-12-24,工银瑞信,1202474
2024,2024-12,FB060010,清算报告,013869,创金合信物联网主题股票发起,创金合信物联网主题股票型发起式证券投资基金清算报告,2024-12-24,创金合信,1202426
2024,2024-12,FB060010,清算报告,008306,方正富邦天璇混合,方正富邦天璇灵活配置混合型证券投资基金清算报告,2024-12-23,方正富邦,1201559
2024,2024-12,FB060010,清算报告,014128,东财中证沪港深创新药指数发起式,西藏东财中证沪港深创新药产业指数型发起式证券投资基金2024年清算报告,2024-12-18,东财基金,1199581
2024,2024-12,FB060010,清算报告,012405,天弘国证建材指数,天弘国证建筑材料指数型发起式证券投资基金清算报告,2024-12-16,天弘,1198422
2024,2024-12,FB060010,清算报告,003663,鹏华兴泰定期开放混合,鹏华兴泰定期开放灵活配置混合型证券投资基金清算报告,2024-12-12,鹏华,1196983
2024,2024-12,FB060010,清算报告,013876,财通资管新能源汽车混合型发起式,财通资管新能源汽车混合型发起式证券投资基金清算报告,2024-12-10,财通资管,1195918
2025,2025-01,FB060010,清算报告,013011,工银中证创新药产业ETF发起式联接,工银瑞信中证创新药产业交易型开放式指数证券投资基金发起式联接基金清算报告,2025-01-24,工银瑞信,1225342
2025,2025-01,FB060010,清算报告,017021,中银招盈一年持有混合,中银招盈一年持有期混合型证券投资基金清算报告,2025-01-23,中银,1225940
2025,2025-01,FB060010,清算报告,013089,天弘旗舰精选3个月持有混合发起式（FOF）,天弘旗舰精选3个月持有期混合型发起式基金中基金（FOF）清算报告,2025-01-23,天弘,1225120
2025,2025-01,FB060010,清算报告,009111,博远双债增利混合,博远双债增利混合型证券投资基金2025年清算报告,2025-01-22,博远,1216866
2025,2025-01,FB060010,清算报告,017088,景顺长城融景瑞利一年持有混合,景顺长城融景瑞利一年持有期混合型证券投资基金清算报告,2025-01-22,景顺长城,1222395
2025,2025-01,FB060010,清算报告,014689,国泰中证港股通50ETF发起联接,国泰中证港股通50交易型开放式指数证券投资基金发起式联接基金清算报告,2025-01-21,国泰,1213129
2025,2025-01,FB060010,清算报告,013897,德邦港股通成长精选混合,德邦港股通成长精选混合型证券投资基金清算报告,2025-01-21,德邦,1216018
2025,2025-01,FB060010,清算报告,002409,华夏新活力混合,华夏新活力灵活配置混合型证券投资基金清算报告,2025-01-20,华夏,1211573
2025,2025-01,FB060010,清算报告,005536,渤海汇金量化成长混合,渤海汇金量化成长混合型发起式证券投资基金清算报告,2025-01-17,渤海汇金,1210534
2025,2025-01,FB060010,清算报告,013903,国泰君安信息行业混合发起,国泰君安信息行业混合型发起式证券投资基金清算报告,2025-01-17,国泰海通资管,1210733
2025,2025-01,FB060010,清算报告,014577,华泰柏瑞恒悦混合A/C,华泰柏瑞恒悦混合型证券投资基金清算报告,2025-01-17,华泰柏瑞,1210780
2025,2025-01,FB060010,清算报告,003660,中加纯债两年债券,中加纯债两年定期开放债券型证券投资基金清算报告,2025-01-17,中加,1211050
2025,2025-01,FB060010,清算报告,002231,华夏新趋势混合,华夏新趋势灵活配置混合型证券投资基金清算报告,2025-01-16,华夏,1210288
2025,2025-01,FB060010,清算报告,014649,永赢优质精选混合发起,永赢优质精选混合型发起式证券投资基金清算报告,2025-01-16,永赢,1210407
2025,2025-01,FB060010,清算报告,013480,华宝国证治理指数发起,华宝国证治理指数型发起式证券投资基金清算报告,2025-01-16,华宝,1210485
2025,2025-01,FB060010,清算报告,011995,国泰诚益混合,国泰诚益混合型证券投资基金清算报告,2025-01-15,国泰,1209743
2025,2025-01,FB060010,清算报告,970083,东海证券海盈6个月持有期,东海证券海盈6个月持有期混合型集合资产管理计划清算报告,2025-01-15,东海证券,1209969
2025,2025-01,FB060010,清算报告,014022,大摩养老2040混合(FOF),摩根士丹利养老目标日期2040三年持有期混合型发起式基金中基金(FOF)清算报告,2025-01-15,摩根士丹利,1209970
2025,2025-01,FB060010,清算报告,014099,博时中证科创创业50ETF发起式联接,博时中证科创创业50交易型开放式指数证券投资基金发起式联接基金基金清算报告,2025-01-15,博时,1210007
2025,2025-01,FB060010,清算报告,001196,东方鼎新灵活配置混合,东方鼎新灵活配置混合型证券投资基金清算报告,2025-01-14,东方,1209525
2025,2025-01,FB060010,清算报告,012019,国投瑞银安泽混合,国投瑞银安泽混合型证券投资基金2025年清算报告,2025-01-02,国投瑞银,1206152
2025,2025-02,FB060010,清算报告,003950,博时鑫润混合,博时鑫润灵活配置混合型证券投资基金清算报告,2025-02-27,博时,1233554
2025,2025-02,FB060010,清算报告,009434,淳厚稳嘉债券,淳厚稳嘉债券型证券投资基金清算报告,2025-02-26,淳厚,1232796
2025,2025-02,FB060010,清算报告,014750,兴华消费精选6个月持有混合发起,兴华消费精选6个月持有期混合型发起式证券投资基金清算报告,2025-02-26,兴华,1232984
2025,2025-02,FB060010,清算报告,014212,博时研究优享混合,博时研究优享混合型证券投资基金清算报告,2025-02-26,博时,1233023
2025,2025-02,FB060010,清算报告,018908,华宝远景混合,华宝远景混合型证券投资基金清算报告,2025-02-25,华宝,1232406
2025,2025-02,FB060010,清算报告,970077,安信资管瑞鑫一年持有,安信资管瑞鑫一年持有期债券型集合资产管理计划清算报告,2025-02-22,国证资管,1232021
2025,2025-02,FB060010,清算报告,970058,安信瑞盈3个月滚动持有债券,安信资管瑞盈3个月滚动持有债券型集合资产管理计划清算报告,2025-02-22,国证资管,1232024
2025,2025-02,FB060010,清算报告,014608,中欧周期景气混合发起,中欧周期景气混合型发起式证券投资基金清算报告,2025-02-22,中欧,1232119
2025,2025-02,FB060010,清算报告,014744,恒生前海兴享混合,恒生前海兴享混合型证券投资基金2025年清算报告,2025-02-21,恒生前海,1231441
2025,2025-02,FB060010,清算报告,014902,长城新能源股票发起式,长城新能源股票型发起式证券投资基金清算报告,2025-02-20,长城,1231182
2025,2025-02,FB060010,清算报告,519963,长信利盈混合,长信利盈灵活配置混合型证券投资基金清算报告,2025-02-19,长信,1230407
2025,2025-02,FB060010,清算报告,010628,广发瑞轩三个月定开混合,广发瑞轩三个月定期开放混合型发起式证券投资基金清算报告,2025-02-17,广发,1229834
2025,2025-02,FB060010,清算报告,162413,华宝中证1000指数,华宝中证1000指数证券投资基金清算报告,2025-02-15,华宝,1229670
2025,2025-02,FB060010,清算报告,004687,汇添富熙和混合,汇添富熙和精选混合型证券投资基金清算报告,2025-02-14,汇添富,1229425
2025,2025-02,FB060010,清算报告,159683,嘉实中证内地运输主题ETF,嘉实中证内地运输主题交易型开放式指数证券投资基金清算报告,2025-02-14,嘉实,1229470
2025,2025-02,FB060010,清算报告,013197,南方兴锦利一年定开债券发起,南方兴锦利一年定期开放债券型发起式证券投资基金2025年清算报告,2025-02-12,南方,1228834
2025,2025-02,FB060010,清算报告,002858,长信富平纯债一年定开债券,长信富平纯债一年定期开放债券型证券投资基金清算报告,2025-02-10,长信,1228035
2025,2025-02,FB060010,清算报告,014321,德邦周期精选混合发起式,德邦周期精选混合型发起式证券投资基金清算报告,2025-02-05,德邦,1226946
2025,2025-03,FB060010,清算报告,008878,国联安新蓝筹红利一年定开混合,国联安新蓝筹红利一年定期开放混合型发起式证券投资基金清算报告,2025-03-28,国联安,1247656
2025,2025-03,FB060010,清算报告,010258,淳厚稳悦,淳厚稳悦债券型证券投资基金清算报告,2025-03-28,淳厚,1248127
2025,2025-03,FB060010,清算报告,013873,平安中证医药及医疗器械创新指数发起式,平安中证医药及医疗器械创新指数型发起式证券投资基金2025年清算报告,2025-03-27,平安,1245842
2025,2025-03,FB060010,清算报告,014763,鹏华鑫华一年持有期混合,鹏华鑫华一年持有期混合型证券投资基金清算报告,2025-03-25,鹏华,1244172
2025,2025-03,FB060010,清算报告,019326,申万菱信乐研混合,申万菱信乐研混合型证券投资基金清算报告,2025-03-24,申万菱信,1243881
2025,2025-03,FB060010,清算报告,159579,华安深证主板50ETF,华安深证主板50交易型开放式指数证券投资基金清算报告,2025-03-22,华安,1243771
2025,2025-03,FB060010,清算报告,004046,华夏新锦顺混合,华夏新锦顺灵活配置混合型证券投资基金清算报告,2025-03-21,华夏,1242169
2025,2025-03,FB060010,清算报告,970041,国海量化优选一年持有股票,国海证券量化优选一年持有期股票型集合资产管理计划清算报告,2025-03-21,国海证券,1242366
2025,2025-03,FB060010,清算报告,014252,华泰柏瑞鸿裕90天滚动持有短债A/C,华泰柏瑞鸿裕90天滚动持有短债债券型证券投资基金清算报告,2025-03-19,华泰柏瑞,1239197
2025,2025-03,FB060010,清算报告,519953,长信富海纯债一年定开债券,长信富海纯债一年定期开放债券型证券投资基金清算报告,2025-03-19,长信,1239306
2025,2025-03,FB060010,清算报告,014500,华宸未来稳健添盈债券,华宸未来稳健添盈债券型证券投资基金清算报告,2025-03-17,华宸未来,1238379
2025,2025-03,FB060010,清算报告,019731,申万菱信添利六个月持有期混合,申万菱信添利六个月持有期混合型证券投资基金清算报告,2025-03-17,申万菱信,1238655
2025,2025-03,FB060010,清算报告,013708,永赢养老目标2040三年持有混合发起（FOF）,永赢养老目标日期2040三年持有期混合型发起式基金中基金（FOF）清算报告,2025-03-17,永赢,1238743
2025,2025-03,FB060010,清算报告,010139,宝盈盈沛纯债债券,宝盈盈沛纯债债券型证券投资基金清算报告,2025-03-15,宝盈,1238631
2025,2025-03,FB060010,清算报告,860051,光大阳光北斗星180天滚动,光大阳光北斗星180天滚动持有债券型集合资产管理计划2024年清算报告,2025-03-14,光证资管,1238163
2025,2025-03,FB060010,清算报告,168207,国联创业板两年定开混合,国联创业板两年定期开放混合型证券投资基金第二次清算报告,2025-03-13,国联,1237512
2025,2025-03,FB060010,清算报告,970090,安信资管瑞丰6个月持有债券,安信资管瑞丰6个月持有期债券型集合资产管理计划清算报告,2025-03-13,国证资管,1237541
2025,2025-03,FB060010,清算报告,009144,博时荣升稳健添利混合,博时荣升稳健添利18个月定期开放混合型证券投资基金基金清算报告,2025-03-13,博时,1237815
2025,2025-03,FB060010,清算报告,016976,博时阿尔法回报混合,博时阿尔法回报混合型证券投资基金清算报告,2025-03-07,博时,1236308
2025,2025-03,FB060010,清算报告,014906,国泰中证消费电子主题ETF发起联接,国泰中证消费电子主题交易型开放式指数证券投资基金发起式联接基金清算报告,2025-03-06,国泰,1235801
2025,2025-04,FB060010,清算报告,015328,华泰紫金中证细分化工产业主题指数发起,华泰紫金中证细分化工产业主题指数型发起式证券投资基金清算报告,2025-04-30,华泰资管,1280935
2025,2025-04,FB060010,清算报告,013181,安信港股通精选混合发起,安信港股通精选混合型发起式证券投资基金清算报告,2025-04-30,安信,1281329
2025,2025-04,FB060010,清算报告,970130,国海安盈债券,国海证券安盈债券型集合资产管理计划清算报告,2025-04-28,国海证券,1280356
2025,2025-04,FB060010,清算报告,017834,信澳汇鑫两年封闭式债券型,信澳汇鑫两年封闭式债券型证券投资基金清算报告,2025-04-24,信达澳亚,1279186
